YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03,WV20
2000,9,28,,,,,,,,,,0.0,,,,,0.0,0.0,,,,-999.0,,,,,,0.0,,,,,,-999.0,,-999.0,,,,,-999.0,,,,-999.0,-999.0,,-999.0,,,,,,,
2000,9,30,,,,,,,46.0,1138.0,1136.0,0.0,,,,,0.0,0.0,75.02,87.08000000000001,62.059999999999995,9999.0,,190.0,210.0,,,0.0,,103.0,130.0,,,9999.0,,9999.0,,,,,9999.0,,,,9999.0,9999.0,,9999.0,,,,,,,
2000,9,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,,-99.0,,,,,,0.0,,,,,,,,-99.0,,,,,-99.0,,,,,-99.0,,,,,,,,,
2000,10,1,,,,,,,65.0,1512.0,1448.0,0.0,,,,,0.0,0.0,71.96,82.94,60.980000000000004,-9999.0,,200.0,190.0,,,0.0,,107.0,143.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,-9999.0,-9999.0,,-9999.0,,-9999.0,,,,,
2000,10,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,-9.0,,,,,,0.0,,,,,,-9.0,-9.0,-9.0,,,,,-9.0,,,,-9.0,-9.0,,,,-9.0,,,,,
2000,10,3,,,,,,,49.0,426.0,204.0,,,,,,0.0,0.0,69.08,80.96,55.94,999.0,,220.0,210.0,,,0.0,,94.0,125.0,,,999.0,999.0,999.0,,,,,999.0,,,,999.0,999.0,,1.0,,999.0,,,,,
2000,10,4,,,,,,,,,,,,,,,0.0,0.0,,,,-999.0,,,,,,0.0,,,,,,,-999.0,,,,,,-999.0,,,,,-999.0,,0.0,,-999.0,,,,,
2000,10,6,,,,,,,48.0,1011.0,1649.0,51.0,,,,,0.0,0.0,57.02,60.980000000000004,51.98,9999.0,,20.0,30.0,,,0.0,,94.0,130.0,,,9999.0,9999.0,1.0,,,,,9999.0,,,,9999.0,9999.0,,1.0,,9999.0,,,,,
2000,10,7,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,-99.0,,,,,,0.0,,,,,,,-99.0,,,,,,-99.0,,,,,-99.0,,0.0,,-99.0,,,,,
2000,10,8,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,99.0,99.0,,,,,99.0,,,,,99.0,,,,99.0,,,,,
2000,10,9,,,,,,,64.0,957.0,1416.0,0.0,,,,,0.0,0.0,41.0,48.02,33.98,-9999.0,,320.0,310.0,,,0.0,,107.0,134.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,-9999.0,-9999.0,,-9999.0,,-9999.0,,,,,
2000,10,10,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,-9.0,,,,,,0.0,,,,,,-9.0,-9.0,-9.0,,,,,-9.0,,,,-9.0,-9.0,,,,,,,,,
2000,10,11,,,,,,,66.0,953.0,952.0,,,,,,,0.0,39.92,48.92,30.02,999.0,,330.0,340.0,,,0.0,,112.0,139.0,,,999.0,999.0,999.0,,,,,999.0,,,,999.0,999.0,,1.0,,1.0,,,,,
2000,10,12,,,,,,,,,,0.0,,,,,0.0,0.0,,,,-999.0,,,,,,0.0,,,,,,-999.0,-999.0,-999.0,,,,,-999.0,,,,-999.0,-999.0,,0.0,,,,,,,
2000,10,14,,,,,,,40.0,1433.0,1432.0,0.0,,,,,0.0,0.0,44.06,57.02,30.02,9999.0,,290.0,290.0,,,0.0,,76.0,98.0,,,9999.0,9999.0,9999.0,,,,,9999.0,,,,9999.0,9999.0,,9999.0,,9999.0,,,,,
2000,10,15,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,0.0,,,,,,-99.0,-99.0,-99.0,,,,,-99.0,,,,-99.0,-99.0,,-99.0,,-99.0,,,,,
2000,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,99.0,,,,99.0,99.0,,99.0,,99.0,,,,,
2000,10,17,,,,,,,29.0,1331.0,1330.0,0.0,,,,,0.0,0.0,53.06,66.02,39.92,-9999.0,,260.0,260.0,,,0.0,,58.0,72.0,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,-9999.0,-9999.0,,-9999.0,,-9999.0,,,,,
2000,10,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,-9.0,,,,,,0.0,,,,,,-9.0,-9.0,-9.0,,,,,-9.0,,,,-9.0,-9.0,,-9.0,,-9.0,,,,,
2000,10,19,,,,,,,40.0,448.0,447.0,0.0,,,,,0.0,0.0,57.92,73.04,42.980000000000004,999.0,,220.0,210.0,,,0.0,,76.0,98.0,,,999.0,999.0,999.0,,,,,999.0,,,,999.0,999.0,,999.0,,999.0,,,,,
2000,10,20,,,,,,,,,,0.0,,,,,0.0,0.0,,,,-999.0,,,,,,0.0,,,,,,-999.0,-999.0,-999.0,,,,,-999.0,,,,-999.0,-999.0,,-999.0,,-999.0,,,,,
2000,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,
2000,10,22,,,,,,,39.0,18.0,17.0,,,,,,0.0,0.0,66.92,73.94,60.08,9999.0,,220.0,220.0,,,0.0,,80.0,125.0,,,9999.0,9999.0,9999.0,,,,,9999.0,,,,9999.0,9999.0,,1.0,,9999.0,,,,,
2000,10,23,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,-99.0,,,,,,0.0,,,,,,,-99.0,-99.0,,,,,,,,,,-99.0,,0.0,,-99.0,,,,,
2000,10,24,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,99.0,,,,99.0,,,,,
2000,10,25,,,,,,,23.0,857.0,1339.0,0.0,,,,,0.0,0.0,51.08,59.0,42.08,-9999.0,,60.0,70.0,,,0.0,,45.0,94.0,,,1.0,-9999.0,-9999.0,,,,,-9999.0,,,,1.0,-9999.0,,-9999.0,,-9999.0,,,,,
2000,10,26,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,-9.0,,,,,,0.0,,,,,,0.0,,-9.0,,,,,-9.0,,,,,-9.0,,-9.0,,-9.0,,,,,
2000,10,27,,,,,,,19.0,530.0,653.0,0.0,,,,,0.0,0.0,51.98,62.959999999999994,39.92,999.0,,70.0,50.0,,,0.0,,54.0,94.0,,,1.0,1.0,999.0,,,,,999.0,,,,1.0,999.0,,999.0,,999.0,,,,,
2000,10,28,,,,,,,,,,0.0,,,,,0.0,0.0,,,,-999.0,,,,,,0.0,,,,,,0.0,,-999.0,,,,,,,,,,-999.0,,-999.0,,-999.0,,,,,
2000,10,30,,,,,,,32.0,2315.0,2314.0,0.0,,,,,0.0,0.0,62.059999999999995,75.92,46.94,9999.0,,220.0,210.0,,,0.0,,63.0,80.0,,,1.0,9999.0,9999.0,,,,,9999.0,,,,1.0,9999.0,,9999.0,,9999.0,,,,,
2000,10,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,-99.0,-99.0,,,,,-99.0,,,,,-99.0,,-99.0,,-99.0,,,,,
2000,11,1,,,,,,,51.0,1742.0,1742.0,0.0,,,,,0.0,0.0,62.959999999999994,73.04,53.06,-9999.0,,140.0,140.0,,,0.0,,89.0,112.0,,,-9999.0,,-9999.0,-9999.0,,,,-9999.0,,,,-9999.0,-9999.0,,-9999.0,,-9999.0,,,,,
2000,11,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,-9.0,,,,,,0.0,,,,,,,,-9.0,-9.0,,,,-9.0,,,,,-9.0,,,,-9.0,,,,,
2000,11,3,,,,,,,32.0,133.0,42.0,25.0,,,,,0.0,0.0,55.04,64.04,46.04,999.0,,170.0,180.0,,,0.0,,67.0,89.0,,,1.0,,999.0,999.0,,,,999.0,,,,1.0,999.0,,1.0,,999.0,,,,,
2000,11,4,,,,,,,,,,0.0,,,,,0.0,0.0,,,,-999.0,,,,,,0.0,,,,,,,,-999.0,-999.0,,,,-999.0,,,,,-999.0,,,,-999.0,,,,,
2000,11,6,,,,,,,25.0,1409.0,1409.0,0.0,,,,,0.0,0.0,46.04,55.04,35.96,9999.0,,300.0,300.0,,,0.0,,45.0,58.0,,,9999.0,,9999.0,9999.0,,,,9999.0,,,,9999.0,9999.0,,9999.0,,9999.0,,,,,
2000,11,7,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,-99.0,,,,,,0.0,,,,,,-99.0,,-99.0,-99.0,,,,-99.0,,,,-99.0,-99.0,,-99.0,,-99.0,,,,,
2000,11,8,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,99.0,,99.0,99.0,,,,99.0,,,,99.0,99.0,,99.0,,99.0,,,,,
2000,11,9,,,,,,,82.0,1312.0,1248.0,163.0,,,,,0.0,0.0,48.92,53.06,44.96,-9999.0,,130.0,130.0,,,0.0,,125.0,156.0,,,1.0,,-9999.0,-9999.0,,,,-9999.0,,,,1.0,-9999.0,,1.0,,-9999.0,,,,,
2000,11,10,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,-9.0,,,,,,0.0,,,,,,0.0,,-9.0,-9.0,,,,-9.0,,,,,-9.0,,0.0,,-9.0,,,,,
2000,11,11,,,,,,,41.0,6.0,940.0,,,,,,0.0,0.0,48.92,57.02,39.92,999.0,,160.0,250.0,,,0.0,,80.0,98.0,,,1.0,,999.0,999.0,,,,999.0,,,,1.0,999.0,,1.0,,999.0,,,,,
2000,11,12,,,,,,,,,,,,,,,0.0,0.0,,,32.0,-999.0,,,,,,0.0,,,,,,0.0,,-999.0,-999.0,,,,-999.0,,,,,-999.0,,0.0,,-999.0,,,,,
2000,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,9.0,,,,,,,,,
2000,11,14,,,,,,,66.0,1859.0,2003.0,320.0,,,,,0.0,0.0,39.02,42.08,35.96,9999.0,,330.0,320.0,,,0.0,,103.0,130.0,,,1.0,,1.0,9999.0,,,,9999.0,,,,1.0,1.0,,1.0,,9999.0,,,,,
2000,11,15,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,-99.0,,,,,,0.0,,,,,,,,,-99.0,,,,-99.0,,,,,,,,,-99.0,,,,,
2000,11,16,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,99.0,,99.0,99.0,,,,99.0,,,,99.0,99.0,,99.0,,99.0,,,,,
2000,11,17,,,,,,,30.0,2108.0,2334.0,0.0,,,,,0.0,0.0,37.94,46.94,28.04,-9999.0,,110.0,100.0,,,0.0,,80.0,98.0,,,1.0,,-9999.0,-9999.0,,,,-9999.0,,,,1.0,-9999.0,,-9999.0,,-9999.0,,,,,
2000,11,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,-9.0,,,,,,0.0,,,,,,,,-9.0,-9.0,,,,-9.0,,,,,-9.0,,,,-9.0,,,,,
2000,11,19,,,,,,,45.0,830.0,828.0,3.0,,,,,0.0,0.0,44.96,48.02,41.0,999.0,,140.0,130.0,,,0.0,,80.0,103.0,,,999.0,,999.0,999.0,,,,999.0,,,,999.0,999.0,,1.0,,999.0,,,,,
2000,11,20,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,-999.0,-999.0,,,,-999.0,,,,,-999.0,,0.0,,,,,,,
2000,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,
2000,11,22,,,,,,,62.0,1938.0,1925.0,,,,,,,0.0,32.0,35.96,28.04,0.0,,280.0,280.0,,,0.0,,103.0,125.0,,,1.0,,9999.0,9999.0,,,,9999.0,,,,1.0,1.0,,1.0,,1.0,,,,,
2000,11,23,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,0.0,,,,,,,,-99.0,-99.0,,,,-99.0,,,,,,,,,,,,,,
2000,11,24,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,99.0,,99.0,99.0,,,,99.0,,,,99.0,99.0,,99.0,,99.0,,,,,
2000,11,25,,,,,,,69.0,1054.0,1024.0,3.0,,,,,3.0,0.0,35.96,42.08,30.02,-9999.0,,240.0,250.0,,,0.0,,125.0,170.0,,,1.0,,-9999.0,-9999.0,,,,-9999.0,,,,1.0,-9999.0,,1.0,,1.0,,,,,
2000,11,26,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,-9.0,,,,,,0.0,,,,,,0.0,,-9.0,-9.0,,,,-9.0,,,,,-9.0,,,,0.0,,,,,
2000,11,27,,,,,,,57.0,22.0,2.0,,,,,,,,30.02,32.0,26.96,999.0,,280.0,290.0,,,0.0,,80.0,103.0,,,1.0,,999.0,999.0,,,,999.0,,,,1.0,999.0,,999.0,,1.0,,,,,
2000,11,28,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,-999.0,,,,,,0.0,,,,,,,,-999.0,-999.0,,,,,,,,,-999.0,,-999.0,,0.0,,,,,
2000,11,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,9.0,,,,,,,,9.0,,,9.0,,,,,,,
2000,11,30,,,,,,,59.0,1739.0,2321.0,,,,,,,0.0,30.02,39.92,19.939999999999998,9999.0,,280.0,270.0,,,0.0,,125.0,148.0,,,1.0,,9999.0,1.0,,,,9999.0,,,,1.0,9999.0,,1.0,,1.0,,,,,
2000,11,31,,,,,,,,,,0.0,,,,,0.0,0.0,,,,-99.0,,,,,,0.0,,,,,,0.0,,-99.0,,,,,-99.0,,,,,-99.0,,,,0.0,,,,,
2000,12,1,,,,,,,50.0,1536.0,1342.0,3.0,,,,,3.0,0.0,33.98,35.96,30.92,,,40.0,70.0,,,0.0,,94.0,116.0,,,1.0,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,,1.0,-9999.0,,-9999.0,-9999.0,1.0,,,-9999.0,,
2000,12,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,0.0,,,,,,,-9.0,,,,-9.0,,-9.0,-9.0,,,,-9.0,,-9.0,-9.0,,,,-9.0,,
2000,12,3,,,,,,,46.0,338.0,247.0,0.0,,,,,0.0,0.0,30.92,35.06,26.96,,,70.0,70.0,,,0.0,,76.0,116.0,,,999.0,999.0,,,,999.0,,999.0,999.0,,,999.0,999.0,,999.0,999.0,999.0,,,999.0,,
2000,12,4,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,-999.0,-999.0,,,,-999.0,,-999.0,-999.0,,,-999.0,-999.0,,-999.0,-999.0,-999.0,,,-999.0,,
2000,12,6,,,,,,,62.0,2358.0,2357.0,0.0,,,,,0.0,0.0,32.0,37.04,26.060000000000002,,,290.0,280.0,,,0.0,,134.0,174.0,,,9999.0,9999.0,,,,9999.0,,9999.0,9999.0,,,9999.0,9999.0,,9999.0,9999.0,9999.0,,,9999.0,,
2000,12,7,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,-99.0,-99.0,,,,-99.0,,-99.0,-99.0,,,-99.0,-99.0,,-99.0,-99.0,,,,-99.0,,
2000,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,99.0,,99.0,99.0,,,99.0,99.0,,99.0,99.0,,,,99.0,,
2000,12,9,,,,,,,46.0,1212.0,2113.0,0.0,,,,,0.0,0.0,15.079999999999998,19.939999999999998,10.04,,,240.0,310.0,,,0.0,,89.0,112.0,,,1.0,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,,1.0,-9999.0,,-9999.0,-9999.0,1.0,,,-9999.0,,
2000,12,10,,,,,,,,,,,,,,,,0.0,,32.0,32.0,,,,,,,0.0,,,,,,0.0,,,,,-9.0,,-9.0,-9.0,,,,-9.0,,-9.0,-9.0,0.0,,,,,
2000,12,11,,,,,,,30.0,358.0,107.0,28.0,,,,,43.0,25.0,24.98,30.02,19.939999999999998,,,300.0,320.0,,,0.0,,58.0,67.0,,,1.0,1.0,,,,999.0,,999.0,999.0,,,1.0,999.0,,999.0,999.0,1.0,,,1.0,,
2000,12,12,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,-999.0,,-999.0,-999.0,,,,-999.0,,-999.0,-999.0,0.0,,,,,
2000,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,9.0,,,,,,,,,,
2000,12,14,,,,,,,31.0,1958.0,1957.0,,,,,,,25.0,15.979999999999997,30.02,1.9400000000000048,,,150.0,140.0,,,0.0,,67.0,76.0,,,1.0,9999.0,,,,9999.0,,9999.0,9999.0,,,1.0,9999.0,,9999.0,9999.0,1.0,,,9999.0,,
2000,12,15,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,0.0,,,,,,0.0,-99.0,,,,-99.0,,,-99.0,,,,-99.0,,-99.0,-99.0,0.0,,,-99.0,,
2000,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,99.0,,,99.0,,,,99.0,,99.0,99.0,,,,99.0,,
2000,12,17,,,,,,,78.0,2018.0,2103.0,157.0,,,,,241.0,51.0,23.0,30.92,15.079999999999998,,,330.0,330.0,,,0.0,,143.0,179.0,,,1.0,1.0,,,,-9999.0,,-9999.0,1.0,,,1.0,-9999.0,,-9999.0,-9999.0,1.0,,,1.0,,
2000,12,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,0.0,,,,,,0.0,,,,,-9.0,,-9.0,0.0,,,,-9.0,,-9.0,-9.0,0.0,,,,,
2000,12,19,,,,,,,42.0,14.0,1.0,0.0,,,,,0.0,254.0,64.04,15.079999999999998,71.96,,,330.0,330.0,,,0.0,,112.0,148.0,,,1.0,999.0,,,,999.0,,999.0,1.0,,,1.0,999.0,,999.0,999.0,1.0,,,999.0,,
2000,12,20,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,-999.0,,,,,,,-999.0,,-999.0,-999.0,,,,,,
2000,12,22,,,,,,,29.0,605.0,605.0,,,,,,,381.0,17.06,26.060000000000002,6.979999999999997,,,310.0,310.0,,,0.0,,63.0,76.0,,,1.0,9999.0,,,,9999.0,,9999.0,9999.0,,,1.0,9999.0,,9999.0,9999.0,1.0,,,9999.0,,
2000,12,23,,,,,,,,,,0.0,,,,,0.0,,,32.0,,,,,,,,,,,,,,0.0,,,,,,,-99.0,-99.0,,,,-99.0,,,,0.0,,,,,
2000,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,99.0,,,,,,,,,
2000,12,25,,,,,,,51.0,1955.0,1955.0,3.0,,,,,0.0,279.0,24.98,33.98,15.979999999999997,,,310.0,310.0,,,0.0,,112.0,125.0,,,1.0,-9999.0,,,,-9999.0,,-9999.0,-9999.0,,,1.0,1.0,,1.0,-9999.0,-9999.0,,,-9999.0,,
2000,12,26,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,,-9.0,,,,-9.0,,-9.0,-9.0,,,,,,,-9.0,,,,-9.0,,
2000,12,27,,,,,,,71.0,937.0,510.0,,,,,,,279.0,64.04,15.979999999999997,64.94,,,290.0,260.0,,,,,107.0,130.0,,,999.0,999.0,,,,999.0,,999.0,999.0,,,999.0,999.0,,999.0,999.0,1.0,,,999.0,,
2000,12,28,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,-999.0,,-999.0,-999.0,,,,-999.0,,-999.0,-999.0,0.0,,,,,
2000,12,30,,,,,,,55.0,938.0,1209.0,,,,,,,305.0,14.0,19.939999999999998,6.979999999999997,,,320.0,330.0,,,0.0,,98.0,107.0,,,1.0,9999.0,,,,9999.0,,9999.0,9999.0,,,1.0,9999.0,,9999.0,9999.0,1.0,,,9999.0,,
2000,12,31,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,-99.0,,,,-99.0,,-99.0,-99.0,,,,-99.0,,-99.0,-99.0,0.0,,,,,
2001,1,1,,,,,,,34.0,1443.0,1504.0,0.0,,,,,0.0,432.0,15.079999999999998,24.08,5.0,-9999.0,,320.0,20.0,,,0.0,,63.0,80.0,,,-9999.0,,,,,-9999.0,,-9999.0,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,
2001,1,2,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,-9.0,,,,,,,,,,,,-9.0,,,,,-9.0,,-9.0,,,,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,,,,,
2001,1,3,,,,,,,38.0,351.0,330.0,0.0,,,,,0.0,381.0,51.98,19.04,59.0,999.0,,230.0,230.0,,,,,76.0,103.0,,,999.0,,,,,999.0,,999.0,,,,999.0,999.0,999.0,999.0,999.0,999.0,,,,,
2001,1,4,,,,,,,,,,0.0,,,,,0.0,,,,,-999.0,,,,,,0.0,,,,,,,,,,,-999.0,,-999.0,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,
2001,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,
2001,1,6,,,,,,,52.0,2114.0,2115.0,0.0,,,,,0.0,356.0,24.98,30.02,19.04,9999.0,,210.0,200.0,,,0.0,,103.0,134.0,,,1.0,,,,,9999.0,,1.0,,,,1.0,9999.0,9999.0,9999.0,9999.0,9999.0,,,,,
2001,1,7,,,,,,,,,,0.0,,,,,0.0,,,32.0,,-99.0,,,,,,,,,,,,,,,,,-99.0,,0.0,,,,,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,
2001,1,8,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,99.0,,,,,99.0,,,,,,99.0,99.0,99.0,99.0,99.0,99.0,,,,,
2001,1,9,,,,,,,37.0,1303.0,1305.0,0.0,,,,,0.0,305.0,24.98,33.08,17.06,-9999.0,,230.0,220.0,,,0.0,,80.0,107.0,,,-9999.0,,,,,-9999.0,,-9999.0,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,
2001,1,10,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,-9.0,,,,,,,,,,,,-9.0,,,,,-9.0,,-9.0,,,,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,,,,,
2001,1,11,,,,,,,43.0,550.0,224.0,0.0,,,,,0.0,305.0,28.04,33.98,21.02,999.0,,340.0,20.0,,,,,76.0,112.0,,,999.0,,,,,999.0,,999.0,,,,999.0,999.0,999.0,999.0,999.0,999.0,,,,,
2001,1,12,,,,,,,,,,0.0,,,,,0.0,,,,,-999.0,,,,,,0.0,,,,,,-999.0,,,,,-999.0,,-999.0,,,,-999.0,-999.0,-999.0,-999.0,-999.0,,,,,,
2001,1,14,,,,,,,49.0,1319.0,1539.0,0.0,,,,,0.0,305.0,17.06,23.0,10.04,9999.0,,270.0,260.0,,,0.0,,89.0,103.0,,,9999.0,,,,,9999.0,,9999.0,,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,,,,
2001,1,15,,,,,,,,,,0.0,,,,,0.0,,,32.0,,-99.0,,,,,,,,,,,,-99.0,,,,,-99.0,,-99.0,,,,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,
2001,1,16,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,99.0,,,,,99.0,,99.0,,,,99.0,99.0,99.0,99.0,99.0,99.0,,,,,
2001,1,17,,,,,,,23.0,32.0,45.0,0.0,,,,,0.0,279.0,28.94,39.02,17.96,-9999.0,,220.0,240.0,,,0.0,,54.0,63.0,,,1.0,,,,,-9999.0,,-9999.0,,,,1.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,
2001,1,18,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,-9.0,,,,,,,,,,,,0.0,,,,,-9.0,,,,,,,-9.0,-9.0,-9.0,-9.0,-9.0,,,,,
2001,1,19,,,,,,,21.0,649.0,649.0,0.0,,,,,0.0,279.0,30.02,37.04,23.0,999.0,,240.0,250.0,,,,,54.0,58.0,,,1.0,,,,,999.0,,1.0,,,,1.0,999.0,999.0,999.0,999.0,999.0,,,,,
2001,1,20,,,,,,,,,,0.0,,,,,0.0,,,,32.0,-999.0,,,,,,0.0,,,,,,0.0,,,,,-999.0,,,,,,,-999.0,-999.0,-999.0,-999.0,-999.0,,,,,
2001,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,9.0,,9.0,9.0,9.0,,,,,
2001,1,22,,,,,,,40.0,4.0,2358.0,38.0,,,,,,203.0,33.98,35.96,32.0,9999.0,,130.0,130.0,,,0.0,,76.0,98.0,,,1.0,,,,,1.0,,9999.0,,,,1.0,1.0,9999.0,1.0,1.0,1.0,,,,,
2001,1,23,,,,,,,,,,0.0,,,,,0.0,,,32.0,32.0,-99.0,,,,,,,,,,,,0.0,,,,,,,-99.0,,,,,,-99.0,0.0,,0.0,,,,,
2001,1,24,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,99.0,,99.0,,,,,,
2001,1,25,,,,,,,43.0,118.0,120.0,0.0,,,,,0.0,152.0,28.94,30.92,26.060000000000002,0.0,,290.0,300.0,,,0.0,,80.0,98.0,,,1.0,,,,,1.0,,-9999.0,,,,1.0,-9999.0,1.0,1.0,-9999.0,1.0,,,,,
2001,1,26,,,,,,,,,,,,,,,,0.0,,32.0,32.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,-9.0,,,-9.0,,,,,,
2001,1,27,,,,,,,31.0,401.0,353.0,0.0,,,,,0.0,152.0,23.0,26.060000000000002,19.04,999.0,,270.0,240.0,,,,,54.0,63.0,,,1.0,,,,,999.0,,1.0,,,,1.0,999.0,999.0,999.0,999.0,999.0,,,,,
2001,1,28,,,,,,,,,,0.0,,,,,0.0,,,,,-999.0,,,,,,0.0,,,,,,0.0,,,,,-999.0,,,,,,,-999.0,-999.0,-999.0,-999.0,-999.0,,,,,
2001,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,
2001,1,30,,,,,,,57.0,1058.0,1104.0,,,,,,,127.0,21.92,26.96,17.06,9999.0,,10.0,10.0,,,0.0,,112.0,130.0,,,1.0,,,,,9999.0,,9999.0,,,,1.0,9999.0,9999.0,9999.0,9999.0,1.0,,,,,
2001,1,31,,,,,,,,,,0.0,,,,,0.0,,,,,-99.0,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,0.0,,,,,
2001,2,1,,,,,,,46.0,2250.0,1940.0,0.0,,,,,0.0,51.0,17.96,32.0,3.919999999999998,-9999.0,,290.0,280.0,,,0.0,,89.0,107.0,,,1.0,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,,,1.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,,,,,
2001,2,2,,,,,,,,,,,,,,,,0.0,,,,-9.0,,,,,,0.0,,,,,,,-9.0,-9.0,-9.0,,-9.0,,-9.0,,,,,-9.0,-9.0,-9.0,-9.0,,,,,,
