YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,FRGB,FRGT,FRTH,GAHT,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,THIC,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03
2012,9,3,,,139.0,207.0,179.0,150.0,12.0,,,,,,,53.0,,89.0,78.0,93.0,0.0,0.0,,,64.94,57.02,,,,100.0,999.0,,,,,40.0,999.0,,,1.0,999.0,,,,,,999.0,,,1.0,999.0,,1.0,,,,,,
2012,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,10.0,,,,-999.0,,,,,,-999.0,,,,-999.0,,,,,,,,
2012,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,9.0,9.0,,9.0,,,,,,
2012,9,6,,,156.0,176.0,163.0,161.0,21.0,,,,,,,142.0,,92.0,78.0,100.0,0.0,0.0,,,66.92,55.04,,,,180.0,190.0,,,,,54.0,72.0,,,1.0,9999.0,,,,,,9999.0,,,1.0,1.0,,1.0,,,,,,
2012,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,
2012,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,99.0,,,,,,,,
2012,9,9,,,172.0,10112.0,10091.0,178.0,13.0,,,,,,,0.0,,88.0,76.0,100.0,0.0,0.0,,,73.04,60.980000000000004,,,,90.0,190.0,,,,,45.0,58.0,,,1.0,-9999.0,,,,,,-9999.0,,,1.0,-9999.0,,-9999.0,,,,,,
2012,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,-9.0,,,,-9.0,,-9.0,,,,,,
2012,9,11,,,178.0,119.0,95.0,189.0,16.0,,,,,,,0.0,,79.0,58.0,97.0,0.0,0.0,,,82.04,60.08,,,,190.0,999.0,,,,,54.0,999.0,,,1.0,999.0,,,,,,999.0,,,1.0,999.0,,999.0,,,,,,
2012,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,14.0,,,,,,,,,,-999.0,,,,-999.0,,,,,,,,
2012,9,14,,,139.0,88.0,58.0,156.0,14.0,,,,,,,3.0,,79.0,53.0,93.0,0.0,0.0,,,71.96,55.04,,,,350.0,9999.0,,,,,45.0,9999.0,,,9999.0,9999.0,,,,,,9999.0,,,9999.0,9999.0,,1.0,,,,,,
2012,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,-99.0,-99.0,,,,,,-99.0,,,-99.0,-99.0,,,,,,,,
2012,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,99.0,,,99.0,99.0,,99.0,,,,,,
2012,9,17,,,83.0,10213.0,10179.0,111.0,24.0,,,,,,,0.0,,69.0,39.0,93.0,0.0,0.0,,,71.96,44.96,,,,310.0,300.0,,,,,49.0,80.0,,,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,,
2012,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,-9.0,-9.0,,-9.0,,,,,,
2012,9,19,,,106.0,268.0,240.0,128.0,17.0,,,,,,,0.0,,73.0,41.0,97.0,0.0,0.0,,,73.04,48.02,,,,150.0,170.0,,,,,58.0,67.0,,,999.0,999.0,,,,,,1.0,,,999.0,999.0,,999.0,,,,,,
2012,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,,,,-999.0,-999.0,,-999.0,,,,,,
2012,9,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,9.0,,,,,,,,,
2012,9,22,,,156.0,210.0,193.0,167.0,19.0,,,,,,,0.0,,83.0,64.0,100.0,0.0,0.0,,,77.0,53.06,,,,190.0,180.0,,,,,72.0,80.0,,,1.0,9999.0,,,,,,9999.0,,,1.0,9999.0,,9999.0,,,,,,
2012,9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,-99.0,,,,-99.0,,,,,,,,
2012,9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,,,99.0,99.0,,,,,,,,
2012,9,25,,,50.0,10163.0,10139.0,94.0,14.0,,,,,,,0.0,,62.0,35.0,89.0,0.0,0.0,,,68.0,44.06,,,,310.0,-9999.0,,,,,40.0,-9999.0,,,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,,
2012,9,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,-9.0,,,-9.0,-9.0,,-9.0,,,,,,
2012,9,27,,,83.0,179.0,156.0,106.0,15.0,,,,,,,0.0,,76.0,49.0,93.0,0.0,0.0,,,66.92,39.92,,,,160.0,150.0,,,,,54.0,67.0,,,999.0,999.0,,,,,,999.0,,,999.0,999.0,,999.0,,,,,,
2012,9,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,,,-999.0,,,,-999.0,,,,,,,,
2012,9,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,
2012,9,30,,,100.0,142.0,102.0,133.0,42.0,,,,,,,180.0,,67.0,35.0,100.0,0.0,0.0,,,69.98,48.02,,,,170.0,170.0,,,,,107.0,165.0,,,1.0,9999.0,,,,,,9999.0,,,1.0,9999.0,,1.0,,,,,,
2012,9,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,-99.0,,,,,,,,
2012,10,1,,,106.0,10061.0,10030.0,122.0,43.0,,,,,,,5.0,,80.0,57.0,96.0,0.0,0.0,,,68.0,50.0,,,,260.0,260.0,,,,,94.0,125.0,,,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,1.0,,,,,,
2012,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,-9.0,,,-9.0,-9.0,,,,,,,,
2012,10,3,,,128.0,156.0,125.0,144.0,17.0,,,,,,,0.0,,77.0,61.0,93.0,0.0,0.0,,,71.96,50.0,,,,210.0,210.0,,,,,54.0,67.0,,,999.0,999.0,,,,,,999.0,,,999.0,999.0,,999.0,,,,,,
2012,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,,-999.0,,,,,,,,
2012,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,9.0,,,,,,,,,,,,,,9.0,,,,,,,,
2012,10,6,,,139.0,200.0,179.0,144.0,14.0,,,,,,,56.0,,96.0,93.0,100.0,0.0,0.0,,,60.08,57.02,,,,320.0,80.0,,,,,45.0,112.0,,,1.0,9999.0,,,,,,9999.0,,,1.0,1.0,,1.0,,,,,,
2012,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,-99.0,,,,,,,,,,,,
2012,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,,,,99.0,,99.0,,,,,,
2012,10,9,,,133.0,10085.0,10061.0,150.0,31.0,,,,,,,46.0,,84.0,73.0,93.0,0.0,0.0,,,71.06,48.92,,,,190.0,170.0,,,,,98.0,134.0,,,-9999.0,-9999.0,,,,,,1.0,,,1.0,-9999.0,,1.0,,,,,,
2012,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,-9.0,,,,,,,,
2012,10,11,,,56.0,163.0,135.0,78.0,21.0,,,,,,,46.0,,74.0,55.0,93.0,0.0,0.0,,,57.92,39.92,,,,220.0,999.0,,,,,58.0,999.0,,,1.0,999.0,,,,,,999.0,,,1.0,999.0,,1.0,,,,,,
2012,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,,-999.0,,,,,,-999.0,,,,-999.0,,,,,,,,
2012,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,9.0,,,,,,,,,,,,,9.0,,,,,,,,,
2012,10,14,,,67.0,251.0,234.0,83.0,27.0,,,,,,,28.0,,82.0,69.0,93.0,0.0,0.0,,,57.02,42.980000000000004,,,,90.0,120.0,,,,,89.0,130.0,,,9999.0,9999.0,,,,,,9999.0,,,1.0,9999.0,,1.0,,,,,,
2012,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,-99.0,,,,,,,,,,,,
2012,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,,,,,,,,,,,,
2012,10,17,,,17.0,10149.0,10112.0,61.0,52.0,,,,,,,0.0,,57.0,37.0,77.0,0.0,0.0,,,57.02,44.96,,,,280.0,310.0,,,,,116.0,156.0,,,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,,,,,
2012,10,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,-9.0,,,-9.0,-9.0,,,,,,,,
2012,10,19,,,-6.0,190.0,156.0,44.0,42.0,,,,,,,10.0,,59.0,37.0,83.0,0.0,0.0,,,53.06,37.04,,,,320.0,320.0,,,,,103.0,143.0,,,1.0,999.0,,,,,,999.0,,,999.0,999.0,,1.0,,,,,,
2012,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,-999.0,-999.0,,,,,,,,
2012,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,9.0,,,9.0,,,,,,
2012,10,22,,,78.0,186.0,173.0,89.0,17.0,,,,,,,48.0,,87.0,51.0,100.0,0.0,0.0,,,55.04,42.08,,,,200.0,280.0,,,,,67.0,89.0,,,1.0,9999.0,,,,,,9999.0,,,1.0,9999.0,,1.0,,,,,,
2012,10,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,-99.0,,,,,,,,
2012,10,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,99.0,,,,,,,,
2012,10,25,,,67.0,10037.0,10003.0,83.0,31.0,,,,,,,8.0,,77.0,53.0,93.0,0.0,0.0,,,60.980000000000004,33.98,,,,310.0,310.0,,,,,94.0,125.0,,,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,1.0,,,,,,
2012,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,-9.0,,,-9.0,-9.0,,,,,,,,
2012,10,27,,,22.0,139.0,108.0,50.0,10.0,,,,,,,0.0,,72.0,39.0,92.0,0.0,0.0,,,62.059999999999995,32.0,,,,200.0,200.0,,,,,40.0,58.0,,,999.0,999.0,,,,,,999.0,,,999.0,999.0,,999.0,,,,,,
2012,10,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,,-999.0,,-999.0,,,,,,
2012,10,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,
2012,10,30,,,128.0,152.0,142.0,133.0,44.0,,,,,,,124.0,,91.0,76.0,97.0,0.0,0.0,,,64.04,46.94,,,,150.0,140.0,,,,,98.0,161.0,,,1.0,9999.0,,,,,,9999.0,,,1.0,9999.0,,1.0,,,,,,
2012,10,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,-99.0,,,,,,,,
2012,11,1,,,44.0,9997.0,9976.0,72.0,25.0,,,,,,,0.0,,71.0,61.0,83.0,0.0,0.0,,,55.04,44.96,,,,240.0,240.0,,,,,98.0,125.0,,,-9999.0,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,-9999.0,,,,
2012,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,,,,-9.0,,,,,-9.0,,,,
2012,11,3,,,39.0,0.0,973.0,67.0,25.0,,,,,,,,,72.0,59.0,89.0,0.0,0.0,,,53.96,42.08,,,,330.0,999.0,,,,,54.0,999.0,,,999.0,999.0,,,,,,,,,999.0,,,1.0,,999.0,,,,
2012,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,8.0,,,-999.0,-999.0,,,,,,,,,-999.0,,,,,-999.0,,,,
2012,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,
2012,11,6,,,6.0,105.0,75.0,39.0,36.0,,,,,,,,,65.0,50.0,80.0,0.0,0.0,,,53.96,35.96,,,,340.0,300.0,,,,,72.0,134.0,,,9999.0,9999.0,,,,,,,,,9999.0,,,1.0,,9999.0,,,,
2012,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,-99.0,,,,,-99.0,,,,
2012,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,99.0,,,99.0,,99.0,,,,
2012,11,9,,,-72.0,10227.0,10196.0,-22.0,13.0,,,,,,,0.0,,58.0,38.0,75.0,0.0,0.0,,,41.0,24.98,,,,360.0,-9999.0,,,,,58.0,-9999.0,,,-9999.0,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,-9999.0,,,,
2012,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,-9.0,,,,,,
2012,11,11,,,-78.0,190.0,173.0,-22.0,62.0,,,,,,,28.0,,54.0,37.0,88.0,15.0,0.0,,,37.94,26.060000000000002,,,,40.0,50.0,,,,,125.0,161.0,,,1.0,999.0,,,,,,,,,1.0,,,999.0,,1.0,,,,
2012,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,
2012,11,14,,,-17.0,122.0,85.0,28.0,41.0,,,,,,,0.0,,62.0,38.0,82.0,0.0,0.0,,,51.98,30.02,,,,340.0,10.0,,,,,94.0,125.0,,,9999.0,9999.0,,,,,,,,,9999.0,,,9999.0,,9999.0,,,,
2012,11,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,-99.0,,,-99.0,,-99.0,,,,
2012,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,99.0,,,99.0,,99.0,,,,
2012,11,17,,,33.0,10312.0,10291.0,56.0,18.0,,,,,,,0.0,,80.0,63.0,97.0,0.0,0.0,,,53.96,30.92,,,,180.0,200.0,,,,,63.0,130.0,,,1.0,-9999.0,,,,,,,,,1.0,,,1.0,,-9999.0,,,,
2012,11,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,-9.0,,,,
2012,11,19,,,94.0,284.0,268.0,106.0,34.0,,,,,,,0.0,,86.0,70.0,97.0,0.0,0.0,,,60.980000000000004,39.02,,,,180.0,200.0,,,,,72.0,94.0,,,1.0,999.0,,,,,,,,,1.0,,,999.0,,999.0,,,,
2012,11,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,-999.0,,,,
2012,11,22,,,-44.0,332.0,301.0,0.0,38.0,,,,,,,0.0,,60.0,42.0,76.0,0.0,0.0,,,46.04,30.02,,,,30.0,360.0,,,,,76.0,98.0,,,9999.0,9999.0,,,,,,,,,9999.0,,,9999.0,,9999.0,,,,
2012,11,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,-99.0,,,-99.0,,-99.0,,,,
2012,11,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,99.0,,,99.0,,99.0,,,,
2012,11,25,,,-28.0,10274.0,10244.0,0.0,15.0,,,,,,,0.0,,72.0,53.0,85.0,0.0,0.0,,,44.96,28.94,,,,10.0,-9999.0,,,,,45.0,-9999.0,,,-9999.0,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,-9999.0,,,,
2012,11,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,-9.0,,,-9.0,-9.0,,,,,,,,,-9.0,,,-9.0,,-9.0,,,,
2012,11,27,,,-28.0,359.0,322.0,6.0,13.0,,,,,,,0.0,,69.0,41.0,89.0,0.0,0.0,,,48.02,26.96,,,,360.0,999.0,,,,,54.0,999.0,,,999.0,999.0,,,,,,,,,999.0,,,999.0,,999.0,,,,
2012,11,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,-999.0,-999.0,,,,,,,,,-999.0,,,-999.0,,-999.0,,,,
2012,11,30,,,-33.0,318.0,308.0,-6.0,11.0,,,,,,,0.0,,73.0,39.0,96.0,0.0,0.0,,,46.94,24.08,,,,90.0,9999.0,,,,,31.0,9999.0,,,9999.0,9999.0,,,,,,,,,9999.0,,,9999.0,,9999.0,,,,
2012,11,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,-99.0,,,,-99.0,,,,,,,,,,,,-99.0,,-99.0,,,,
2012,12,1,,,-100.0,10369.0,10345.0,-61.0,36.0,,,,,,,8.0,,68.0,44.0,91.0,8.0,0.0,,,24.98,21.92,,,,10.0,10.0,,,,,63.0,72.0,,,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,,1.0,1.0,,-9999.0,,1.0,-9999.0,,-9999.0,
2012,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,-9.0,,,,,,,,,-9.0,,-9.0,
2012,12,3,,,11.0,244.0,234.0,17.0,17.0,,,,,,,48.0,,94.0,89.0,100.0,0.0,,,,48.02,24.08,,,,200.0,200.0,,,,,63.0,94.0,,,1.0,1.0,,999.0,,,,999.0,,,999.0,1.0,,1.0,,999.0,999.0,,999.0,
2012,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,-999.0,,,,,,,,-999.0,-999.0,,-999.0,
2012,12,6,,,39.0,227.0,213.0,44.0,20.0,,,,,,,3.0,,90.0,82.0,97.0,0.0,0.0,,,51.98,24.98,,,,190.0,9999.0,,,,,72.0,9999.0,,,1.0,9999.0,,9999.0,,,,9999.0,,,1.0,9999.0,,1.0,,9999.0,9999.0,,9999.0,
2012,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,-99.0,,-99.0,,,,-99.0,,,,-99.0,,,,-99.0,-99.0,,-99.0,
2012,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,99.0,,,,99.0,,,,99.0,99.0,,99.0,
2012,12,9,,,-89.0,10244.0,10207.0,-33.0,28.0,,,,,,,0.0,,54.0,35.0,77.0,0.0,0.0,,,41.0,21.92,,,,340.0,350.0,,,,,76.0,107.0,,,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,,-9999.0,-9999.0,,-9999.0,
2012,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,,,-9.0,,,,-9.0,,,,-9.0,-9.0,,-9.0,
2012,12,11,,,-28.0,213.0,196.0,-6.0,17.0,,,,,,,25.0,,79.0,62.0,93.0,0.0,0.0,,,42.08,21.02,,,,220.0,210.0,,,,,72.0,125.0,,,1.0,999.0,,999.0,,,,999.0,,,1.0,999.0,,1.0,,999.0,999.0,,999.0,
2012,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,-999.0,,,,-999.0,,,,-999.0,-999.0,,-999.0,
2012,12,14,,,-11.0,220.0,186.0,22.0,26.0,,,,,,,0.0,,72.0,44.0,97.0,0.0,0.0,,,46.04,33.08,,,,230.0,210.0,,,,,107.0,130.0,,,1.0,9999.0,,9999.0,,,,9999.0,,,1.0,9999.0,,9999.0,,9999.0,9999.0,,9999.0,
2012,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,-99.0,,,,-99.0,,,,-99.0,-99.0,,-99.0,
2012,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,99.0,,,,99.0,,,,99.0,99.0,,99.0,
2012,12,17,,,-6.0,10105.0,10058.0,17.0,17.0,,,,,,,0.0,,79.0,58.0,97.0,0.0,0.0,,,44.06,24.98,,,,290.0,-9999.0,,,,,63.0,-9999.0,,,1.0,-9999.0,,-9999.0,,,,-9999.0,,,-9999.0,-9999.0,,1.0,,-9999.0,-9999.0,,-9999.0,
2012,12,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,-9.0,,,,-9.0,,-9.0,,,,-9.0,,,-9.0,-9.0,,,,-9.0,-9.0,,-9.0,
2012,12,19,,,-67.0,268.0,230.0,-39.0,8.0,,,,,,,0.0,,77.0,55.0,89.0,0.0,0.0,,,37.94,19.04,,,,290.0,999.0,,,,,27.0,999.0,,,999.0,999.0,,999.0,,,,999.0,,,999.0,999.0,,999.0,,999.0,999.0,,999.0,
2012,12,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,-999.0,-999.0,,-999.0,,,,-999.0,,,-999.0,-999.0,,-999.0,,-999.0,-999.0,,-999.0,
2012,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,
2012,12,22,,,-50.0,196.0,176.0,-6.0,25.0,,,,,,,0.0,,61.0,37.0,85.0,0.0,0.0,,,46.94,24.08,,,,280.0,280.0,,,,,98.0,125.0,,,9999.0,9999.0,,9999.0,,,,9999.0,,,9999.0,9999.0,,9999.0,,9999.0,9999.0,,9999.0,
2012,12,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,-99.0,,,,-99.0,,,-99.0,-99.0,,-99.0,,-99.0,-99.0,,-99.0,
2012,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,99.0,,,,99.0,,,99.0,99.0,,99.0,,99.0,99.0,,99.0,
2012,12,25,,,-122.0,10264.0,10247.0,-78.0,35.0,,,,,,,89.0,,64.0,46.0,85.0,76.0,0.0,,,23.0,19.04,,,,30.0,30.0,,,,,54.0,67.0,,,-9999.0,-9999.0,,-9999.0,,,,-9999.0,,,1.0,-9999.0,,-9999.0,,1.0,-9999.0,,-9999.0,
2012,12,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,,,-9.0,,,,,,,,,-9.0,,-9.0,
2012,12,27,,,-39.0,179.0,163.0,-28.0,37.0,,,,,,,99.0,,88.0,84.0,92.0,33.0,102.0,,,33.08,21.92,,,,350.0,360.0,,,,,58.0,76.0,,,999.0,999.0,,1.0,,,,999.0,,,999.0,1.0,,1.0,,1.0,999.0,,999.0,
2012,12,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,-999.0,,,-999.0,,,,,,,,-999.0,
2012,12,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,
2012,12,30,,,11.0,44.0,9997.0,22.0,62.0,,,,,,,81.0,,86.0,79.0,93.0,,0.0,,,39.02,35.96,,,,340.0,350.0,,,,,103.0,139.0,,,1.0,9999.0,,9999.0,,,,9999.0,,,9999.0,1.0,,1.0,,1.0,1.0,,9999.0,
2012,12,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,-99.0,,,,,,,,,,,-99.0,
2013,1,1,,,-117.0,10068.0,10037.0,-61.0,51.0,,,,,,,0.0,,54.0,37.0,75.0,0.0,254.0,,,32.0,10.940000000000001,,,,290.0,280.0,,,,,107.0,130.0,,,-9999.0,-9999.0,,-9999.0,,,,,,,-9999.0,-9999.0,,-9999.0,,-9999.0,-9999.0,,-9999.0,
2013,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-9.0,,-9.0,,,,,,,-9.0,-9.0,,-9.0,,-9.0,-9.0,,-9.0,
2013,1,3,,,178.0,135.0,102.0,117.0,41.0,,,,,,,0.0,,53.0,39.0,67.0,0.0,254.0,,,24.08,60.980000000000004,,,,310.0,320.0,,,,,116.0,148.0,,,999.0,999.0,,999.0,,,,,,,999.0,999.0,,999.0,,999.0,999.0,,999.0,
2013,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,-999.0,,,,,,,-999.0,-999.0,,-999.0,,-999.0,-999.0,,-999.0,
2013,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,
2013,1,6,,,-94.0,95.0,75.0,-56.0,33.0,,,,,,,0.0,,65.0,56.0,81.0,0.0,229.0,,,33.98,8.96,,,,220.0,230.0,,,,,67.0,98.0,,,9999.0,9999.0,,9999.0,,,,,,,9999.0,9999.0,,9999.0,,9999.0,9999.0,,9999.0,
2013,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,-99.0,,-99.0,,,,,,,-99.0,-99.0,,-99.0,,-99.0,-99.0,,-99.0,
2013,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,99.0,,,,,,,99.0,99.0,,99.0,,99.0,99.0,,99.0,
2013,1,9,,,-72.0,10163.0,10146.0,-39.0,18.0,,,,,,,0.0,,71.0,59.0,85.0,3.0,229.0,,,37.04,15.979999999999997,,,,280.0,280.0,,,,,76.0,94.0,,,1.0,-9999.0,,-9999.0,,,,,,,-9999.0,-9999.0,,-9999.0,,1.0,-9999.0,,-9999.0,
2013,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,-9.0,-9.0,,-9.0,,,-9.0,,-9.0,
2013,1,11,,,-83.0,240.0,196.0,-50.0,22.0,,,,,,,,,73.0,56.0,85.0,,229.0,,,30.92,15.079999999999998,,,,10.0,360.0,,,,,76.0,98.0,,,999.0,999.0,,999.0,,,,,,,999.0,999.0,,999.0,,1.0,999.0,,999.0,
2013,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,-999.0,,-999.0,,,,,,,-999.0,-999.0,,-999.0,,,-999.0,,-999.0,
2013,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,9.0,,,,,,
