YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,DAPR,FMTM,MDPR,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03,WV07,WV20
1975,1,10,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-9.0,-9.0,,,,-9.0,,,,,,,,,-9.0,,-9.0,,,,,,,
1975,1,11,0.0,0.0,,,,,,,,,18.0,0.0,71.0,,,,0.0,254.0,,59.0,82.94,,252.0,350.0,,,,,330.0,72.0,,,108.0,,999.0,999.0,,,,999.0,,,,,,,,,999.0,,999.0,,,,,,,
1975,1,12,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,-999.0,,-999.0,,,,,,,
1975,1,14,10.0,0.0,,,,,,,,,2030.0,0.0,61.0,,,,0.0,254.0,,-9.040000000000006,-20.019999999999996,,222.0,90.0,,,,,330.0,22.0,,,41.0,,1.0,1.0,,,,9999.0,,,,,,,,,9999.0,,9999.0,,,,,,,
1975,1,15,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,-99.0,,-99.0,,,,,,,
1975,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,99.0,,,,,,,,,99.0,,99.0,,,,,,,
1975,1,17,90.0,100.0,,,,,,,,,1442.0,3.0,0.0,,,,3.0,229.0,,17.96,8.059999999999999,,0.0,10.0,,,360.0,,330.0,76.0,,,103.0,,1.0,-9999.0,,,,-9999.0,,,,,,,,,-9999.0,,1.0,,,,,,,
1975,1,18,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,,,-9.0,,,,-9.0,,,,,,,,,-9.0,,,,,,,,,
1975,1,19,70.0,100.0,,,,,,,,,748.0,0.0,7.0,,,,0.0,229.0,,17.06,60.08,,24.0,160.0,,,,,305.0,54.0,,,72.0,,999.0,999.0,,,,999.0,,,,,,,,,999.0,,999.0,,,,,,,
1975,1,20,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,-999.0,,,,,,,,,-999.0,,,,,,,,,
1975,1,22,80.0,90.0,,,,,,,,,1624.0,28.0,0.0,,,,41.0,229.0,,14.0,-5.980000000000004,,0.0,360.0,,,,,254.0,58.0,,,77.0,,9999.0,9999.0,,,,9999.0,,,,,,,,,9999.0,,1.0,,,,,,,
1975,1,23,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,-99.0,-99.0,,,,-99.0,,,,,,,,,-99.0,,,,,,,,,
1975,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,99.0,,,,,,,,,99.0,,,,,,,,,
1975,1,25,100.0,100.0,,,,,,,,,1942.0,0.0,0.0,,,,0.0,330.0,,28.94,21.02,,0.0,260.0,,,270.0,,330.0,27.0,,,51.0,,-9999.0,-9999.0,,,,-9999.0,,,,,,,,,-9999.0,,1.0,,,,,,,
1975,1,26,,,,,,,,,,,,,,,,,,0.0,,32.0,32.0,,,,,,,,,,,,,,-9.0,-9.0,,,,-9.0,,,,,,,,,,,,,,,,,,
1975,1,27,90.0,100.0,,,,,,,,,130.0,,4.0,,,,,330.0,,42.08,24.98,,12.0,150.0,,,,,330.0,72.0,,,129.0,,999.0,999.0,,,,999.0,,,,,,,,,1.0,,1.0,,,,,,,
1975,1,28,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,-999.0,-999.0,,,,-999.0,,,,,,,,,,,,,,,,,,
1975,1,30,70.0,50.0,,,,,,,,,2324.0,,86.0,,,,,305.0,,37.94,19.04,,348.0,170.0,,,,,330.0,67.0,,,108.0,,9999.0,9999.0,,,,9999.0,,,,,,,,,9999.0,,1.0,,,,,,,
1975,1,31,,,,,,,,,,,,0.0,,,,,0.0,,,32.0,,,,,,,,,,,,,,,-99.0,-99.0,,,,-99.0,,,,,,,,,-99.0,,,,,,,,,
1975,2,1,20.0,20.0,,,,,,,,,2300.0,0.0,80.0,,,,0.0,229.0,,17.96,-4.0,,372.0,210.0,,,180.0,,356.0,31.0,,,57.0,,-9999.0,-9999.0,,-9999.0,,,,,,,,,,,,,-9999.0,,,,,,,
1975,2,2,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,,-9.0,-9.0,,-9.0,,,,,,,,,,,,,-9.0,,,,,,,
1975,2,3,0.0,0.0,,,,,,,,,112.0,0.0,79.0,,,,0.0,229.0,,15.979999999999997,69.98,,378.0,30.0,,,,,356.0,31.0,,,46.0,,999.0,999.0,,999.0,,,,,,,,,,,,,999.0,,,,,,,
1975,2,4,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,-999.0,-999.0,,-999.0,,,,,,,,,,,,,-999.0,,,,,,,
1975,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,,,,,,,,,,,,,,,9.0,,,,,,,
1975,2,6,40.0,60.0,,,,,,,,,1512.0,3.0,63.0,,,,10.0,229.0,,8.059999999999999,-9.040000000000006,,306.0,90.0,,,,,356.0,31.0,,,51.0,,1.0,1.0,,9999.0,,,,,,,,,,,,,1.0,,,,,,,
1975,2,7,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,
1975,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,99.0,,,,,,,
1975,2,9,20.0,10.0,,,,,,,,,1718.0,0.0,79.0,,,,0.0,229.0,,15.079999999999998,-5.079999999999998,,390.0,90.0,,,135.0,,356.0,13.0,,,21.0,,1.0,1.0,,-9999.0,,,,,,,,,,,,,-9999.0,,,,,,,
1975,2,10,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,-9.0,,,,,,,
1975,2,11,40.0,70.0,,,,,,,,,24.0,0.0,73.0,,,,0.0,229.0,,17.06,66.02,,366.0,280.0,,,,,356.0,13.0,,,26.0,,1.0,1.0,,999.0,,,,,,,,,,,,,999.0,,,,,,,
1975,2,12,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,
1975,2,14,0.0,0.0,,,,,,,,,2330.0,0.0,100.0,,,,0.0,229.0,,19.04,-2.9200000000000017,,510.0,20.0,,,,,356.0,112.0,,,170.0,,9999.0,9999.0,,9999.0,,,,,,,,,,,,,9999.0,,,,,,,
1975,2,15,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,-99.0,-99.0,,-99.0,,,,,,,,,,,,,-99.0,,,,,,,
1975,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,99.0,,,,,,,,,,,,,99.0,,,,,,,
1975,2,17,0.0,0.0,,,,,,,,,1400.0,0.0,100.0,,,,0.0,229.0,,10.940000000000001,-11.920000000000002,,522.0,340.0,,,360.0,,356.0,76.0,,,113.0,,-9999.0,-9999.0,,-9999.0,,,,,,,,,,,,,-9999.0,,,,,,,
1975,2,18,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-9.0,-9.0,,-9.0,,,,,,,,,,,,,-9.0,,,,,,,
1975,2,19,70.0,80.0,,,,,,,,,548.0,0.0,70.0,,,,0.0,229.0,,59.0,69.08,,372.0,30.0,,,,,356.0,112.0,,,149.0,,999.0,999.0,,999.0,,,,,,,,,,,,,999.0,,,,,,,
1975,2,20,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,-999.0,-999.0,,-999.0,,,,,,,,,,,,,-999.0,,,,,,,
1975,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,
1975,2,22,100.0,100.0,,,,,,,,,942.0,10.0,36.0,,,,48.0,229.0,,12.020000000000003,-0.9400000000000048,,198.0,360.0,,,,,356.0,76.0,,,123.0,,9999.0,9999.0,,9999.0,,,,,,,,,,,,,1.0,,,,,,,
1975,2,23,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,,,,,,,,,
1975,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,,,,,,,,,,,
1975,2,25,100.0,100.0,,,,,,,,,312.0,25.0,62.0,,,,48.0,305.0,,17.06,6.979999999999997,,342.0,10.0,,,360.0,,381.0,54.0,,,82.0,,-9999.0,-9999.0,,-9999.0,,,,,,,,,,,,,1.0,,,,,,,
1975,2,26,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,-9.0,-9.0,,-9.0,,,,,,,,,,,,,,,,,,,,
1975,2,27,100.0,100.0,,,,,,,,,48.0,0.0,38.0,,,,0.0,305.0,,24.98,15.979999999999997,,210.0,30.0,,,,,381.0,63.0,,,93.0,,999.0,999.0,,999.0,,,,,,,,,,,,,999.0,,,,,,,
1975,2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,,,,,,,,,
1975,2,30,80.0,60.0,,,,,,,,,924.0,8.0,58.0,,,,15.0,406.0,,17.06,10.04,,330.0,210.0,,,,,508.0,80.0,,,118.0,,1.0,9999.0,,9999.0,,,,,,,,,,,,,1.0,,,,,,,
1975,2,31,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,,,,,,,,,
1975,3,1,20.0,40.0,,,,,,,,,854.0,0.0,90.0,,,,0.0,381.0,,26.96,1.9400000000000048,,558.0,230.0,,,45.0,,457.0,22.0,,,57.0,,-9999.0,-9999.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,-9999.0,,,,,,,
1975,3,2,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,,,-9.0,,-9.0,,-9.0,,,,,,,,,-9.0,,-9.0,,,,,,,
1975,3,3,20.0,40.0,,,,,,,,,12.0,0.0,70.0,,,,0.0,381.0,,23.0,62.059999999999995,,444.0,260.0,,,,,457.0,31.0,,,46.0,,1.0,999.0,,999.0,,999.0,,,,,,,,,999.0,,999.0,,,,,,,
1975,3,4,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,-999.0,,-999.0,,,,,,,
1975,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,
1975,3,6,100.0,100.0,,,,,,,,,1324.0,8.0,0.0,,,,10.0,381.0,,28.94,21.02,,0.0,30.0,,,,,457.0,58.0,,,93.0,,9999.0,9999.0,,9999.0,,9999.0,,,,,,,,,9999.0,,1.0,,,,,,,
1975,3,7,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,-99.0,-99.0,,-99.0,,-99.0,,,,,,,,,-99.0,,,,,,,,,
1975,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,99.0,,99.0,,,,,,,,,99.0,,,,,,,,,
1975,3,9,0.0,0.0,,,,,,,,,2218.0,0.0,100.0,,,,0.0,381.0,,32.0,6.080000000000002,,654.0,160.0,,,180.0,,483.0,36.0,,,67.0,,-9999.0,-9999.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,-9999.0,,,,,,,
1975,3,10,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,,,,,,,,,,,,,,,-9.0,-9.0,,-9.0,,-9.0,,,,,,,,,-9.0,,-9.0,,,,,,,
1975,3,11,10.0,10.0,,,,,,,,,12.0,0.0,75.0,,,,0.0,381.0,,30.02,60.08,,498.0,210.0,,,,,483.0,27.0,,,46.0,,999.0,999.0,,999.0,,999.0,,,,,,,,,999.0,,999.0,,,,,,,
1975,3,12,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,-999.0,-999.0,,-999.0,,-999.0,,,,,,,,,-999.0,,-999.0,,,,,,,
1975,3,14,50.0,30.0,,,,,,,,,1706.0,0.0,76.0,,,,0.0,381.0,,33.08,5.0,,510.0,40.0,,,,,483.0,45.0,,,62.0,,9999.0,9999.0,,9999.0,,9999.0,,,,,,,,,9999.0,,9999.0,,,,,,,
1975,3,15,,,,,,,,,,,,0.0,,,,,0.0,,,32.0,,,,,,,,,,,,,,,-99.0,-99.0,,-99.0,,-99.0,,,,,,,,,-99.0,,,,,,,,,
1975,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,99.0,,99.0,,,,,,,,,99.0,,,,,,,,,
1975,3,17,80.0,100.0,,,,,,,,,1700.0,8.0,35.0,,,,10.0,381.0,,33.98,24.08,,234.0,20.0,,,315.0,,483.0,40.0,,,77.0,,1.0,-9999.0,,-9999.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,
1975,3,18,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,,,,,,,,,
1975,3,19,50.0,60.0,,,,,,,,,106.0,0.0,75.0,,,,0.0,381.0,,37.94,17.06,,516.0,70.0,,,,,457.0,58.0,,,93.0,,999.0,999.0,,999.0,,999.0,,,,,,,,,999.0,,999.0,,,,,,,
1975,3,20,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,-999.0,-999.0,,-999.0,,-999.0,,,,,,,,,-999.0,,-999.0,,,,,,,
1975,3,22,40.0,40.0,,,,,,,,,118.0,0.0,75.0,,,,0.0,381.0,,32.0,10.04,,528.0,280.0,,,,,432.0,31.0,,,51.0,,9999.0,9999.0,,9999.0,,9999.0,,,,,,,,,9999.0,,9999.0,,,,,,,
1975,3,23,,,,,,,,,,,,0.0,,,,,0.0,,,32.0,,,,,,,,,,,,,,,-99.0,-99.0,,-99.0,,-99.0,,,,,,,,,-99.0,,-99.0,,,,,,,
1975,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,99.0,,99.0,,,,,,,,,99.0,,99.0,,,,,,,
1975,3,25,30.0,30.0,,,,,,,,,1030.0,0.0,86.0,,,,0.0,381.0,,37.04,12.920000000000002,,438.0,40.0,,,45.0,,432.0,54.0,,,77.0,,-9999.0,-9999.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,-9999.0,,,,,,,
1975,3,26,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,-9.0,-9.0,,-9.0,,-9.0,,,,,,,,,-9.0,,-9.0,,,,,,,
1975,3,27,90.0,90.0,,,,,,,,,142.0,0.0,76.0,,,,0.0,381.0,,33.98,21.02,,546.0,30.0,,,,,406.0,58.0,,,82.0,,999.0,999.0,,999.0,,999.0,,,,,,,,,999.0,,999.0,,,,,,,
1975,3,28,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,-999.0,-999.0,,-999.0,,-999.0,,,,,,,,,-999.0,,,,,,,,,
1975,3,30,70.0,70.0,,,,,,,,,1130.0,,73.0,,,,,381.0,,21.02,8.96,,534.0,330.0,,,,,381.0,45.0,,,93.0,,9999.0,9999.0,,9999.0,,9999.0,,,,,,,,,9999.0,,1.0,,,,,,,
1975,3,31,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,-99.0,-99.0,,-99.0,,-99.0,,,,,,,,,-99.0,,,,,,,,,
1975,4,1,100.0,100.0,,,,,,,,,1606.0,3.0,0.0,,,,5.0,406.0,,30.92,24.08,,0.0,300.0,,,315.0,,406.0,89.0,,,123.0,,-9999.0,,,,,,,,,,,,,,-9999.0,,1.0,,,,,,,
1975,4,2,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,-9.0,,,,,,,,,
1975,4,3,30.0,10.0,,,,,,,,,12.0,0.0,61.0,,,,0.0,381.0,,33.98,21.02,,498.0,340.0,,,,,406.0,76.0,,,108.0,,999.0,,,,,,,,,,,,,,999.0,,999.0,,,,,,,
1975,4,4,,,,,,,,,,,,0.0,,,,,0.0,,,32.0,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,
1975,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,
1975,4,6,100.0,100.0,,,,,,,,,1136.0,3.0,0.0,,,,3.0,356.0,,28.94,14.0,,0.0,40.0,,,,,381.0,40.0,,,77.0,,9999.0,,,,,,,,,,,,,,9999.0,,1.0,,,,,,,
1975,4,7,,,,,,,,,,,,0.0,,,,,0.0,,,32.0,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,-99.0,,,,,,,,,
1975,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,99.0,,,,,,,,,
1975,4,9,90.0,90.0,,,,,,,,,1024.0,0.0,65.0,,,,0.0,381.0,,39.02,32.0,,540.0,230.0,,,270.0,,432.0,40.0,,,72.0,,-9999.0,,,,,,,,,,,,,,-9999.0,,1.0,,,,,,,
1975,4,10,,,,,,,,,,,,,,,,,,0.0,,32.0,32.0,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,-9.0,,,,,,,,,
1975,4,11,10.0,0.0,,,,,,,,,206.0,0.0,95.0,,,,0.0,356.0,,39.02,28.04,,792.0,10.0,,,,,406.0,40.0,,,82.0,,999.0,,,,,,,,,,,,,,999.0,,999.0,,,,,,,
1975,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,
1975,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,
1975,4,14,100.0,100.0,,,,,,,,,2130.0,8.0,0.0,,,,8.0,406.0,,39.02,32.0,,0.0,310.0,,,,,406.0,45.0,,,82.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,
1975,4,15,,,,,,,,,,,,0.0,,,,,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,99.0,,99.0,,,,,,,
1975,4,17,90.0,80.0,,,,,,,,,1106.0,0.0,63.0,,,,0.0,356.0,,42.980000000000004,33.08,,540.0,280.0,,,45.0,,381.0,31.0,,,72.0,,-9999.0,,,,,,,,,,,,,,-9999.0,,1.0,,,,,,,
1975,4,18,,,,,,,,,,,,,,,,,,0.0,,32.0,32.0,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,-9.0,,,,,,,,,
1975,4,19,90.0,100.0,,,,,,,,,924.0,0.0,34.0,,,,0.0,330.0,,37.94,30.02,,288.0,280.0,,,,,356.0,36.0,,,46.0,,999.0,,,,,,,,,,,,,,999.0,,999.0,,,,,,,
1975,4,20,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,-999.0,,,,,,,,,
1975,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,9.0,,,,,,,,,
1975,4,22,100.0,100.0,,,,,,,,,806.0,33.0,21.0,,,,13.0,330.0,,39.02,33.98,,186.0,40.0,,,,,330.0,45.0,,,98.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,
1975,4,23,,,,,,,,,,,,0.0,,,,,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,
1975,4,25,100.0,100.0,,,,,,,,,618.0,117.0,0.0,,,,23.0,203.0,,37.04,33.98,,0.0,340.0,,,45.0,,254.0,31.0,,,51.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,
1975,4,26,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,4,27,100.0,100.0,,,,,,,,,436.0,91.0,0.0,,,,76.0,203.0,,35.96,30.02,,0.0,310.0,,,,,381.0,72.0,,,87.0,,1.0,,,,,,,,,,,,,,999.0,,1.0,,,,,,,
1975,4,28,,,,,,,,,,,,0.0,,,,,0.0,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,
1975,4,30,10.0,10.0,,,,,,,,,48.0,0.0,100.0,,,,0.0,203.0,,32.0,21.02,,906.0,30.0,,,,,356.0,54.0,,,82.0,,9999.0,,,,,,,,,,,,,,9999.0,,9999.0,,,,,,,
1975,4,31,,,,,,,,,,,,0.0,,,,,0.0,,,32.0,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,
1975,5,1,90.0,100.0,,,,,,,,,1754.0,0.0,67.0,,,,0.0,51.0,,46.94,33.08,,648.0,200.0,,,135.0,,51.0,45.0,,,72.0,,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,-9999.0,,-9999.0,,,,,,,
1975,5,2,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,,,,,,,-9.0,-9.0,,,-9.0,,,,,,,,,,-9.0,,-9.0,,,,,,,
1975,5,3,40.0,40.0,,,,,,,,,754.0,0.0,76.0,,,,0.0,25.0,,55.04,33.98,,744.0,280.0,,,,,999.0,54.0,,,72.0,,999.0,999.0,,,999.0,,,,,,,,,,999.0,,999.0,,,,,,,
1975,5,4,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,-999.0,,,,,,-999.0,-999.0,,,-999.0,,,,,,,,,,,,-999.0,,,,,,,
1975,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,9.0,,,,,,,
1975,5,6,100.0,100.0,,,,,,,,,1130.0,20.0,33.0,,,,10.0,,,41.0,35.06,,330.0,300.0,,,,,9999.0,58.0,,,77.0,,1.0,9999.0,,,9999.0,,,,,,,,,,1.0,,1.0,,,,,,,
1975,5,7,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,-99.0,,,,,,,-99.0,,,-99.0,,,,,,,,,,,,,,,,,,,
1975,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,99.0,,,99.0,,,,,,,,,,,,,,,,,,,
1975,5,9,90.0,100.0,,,,,,,,,2142.0,0.0,70.0,,,,0.0,0.0,,46.04,33.98,,702.0,180.0,,,180.0,,-9999.0,80.0,,,144.0,,1.0,1.0,,,1.0,,,,,,,,,,-9999.0,,-9999.0,,,,,,,
1975,5,10,,,,,,,,,,,,,,,,,0.0,,,32.0,32.0,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,
1975,5,11,90.0,100.0,,,,,,,,,700.0,0.0,43.0,,,,0.0,,,44.06,30.92,,432.0,180.0,,,,,999.0,45.0,,,87.0,,999.0,999.0,,,999.0,,,,,,,,,,999.0,,999.0,,,,,,,
1975,5,12,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,-999.0,,,,,,-999.0,-999.0,,,-999.0,,,,,,,,,,-999.0,,-999.0,,,,,,,
1975,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,
1975,5,14,100.0,100.0,,,,,,,,,1612.0,41.0,33.0,,,,0.0,,,46.94,39.02,,336.0,340.0,,,,,9999.0,45.0,,,72.0,,9999.0,9999.0,,,9999.0,,,,,,,,,,1.0,,9999.0,,,,,,,
1975,5,15,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,-99.0,,,,,,-99.0,-99.0,,,-99.0,,,,,,,,,,,,-99.0,,,,,,,
1975,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,99.0,,,99.0,,,,,,,,,,,,99.0,,,,,,,
1975,5,17,80.0,80.0,,,,,,,,,1012.0,0.0,64.0,,,,0.0,0.0,,57.92,39.92,,660.0,170.0,,,180.0,,-9999.0,80.0,,,134.0,,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,-9999.0,,-9999.0,,,,,,,
1975,5,18,,,,,,,,,,,,0.0,,,,,0.0,0.0,,32.0,32.0,,,,,,,,-9.0,,,,,,-9.0,-9.0,,,-9.0,,,,,,,,,,-9.0,,-9.0,,,,,,,
1975,5,19,100.0,100.0,,,,,,,,,136.0,0.0,54.0,,,,0.0,0.0,,53.96,42.980000000000004,,552.0,180.0,,,,,999.0,94.0,,,144.0,,999.0,999.0,,,999.0,,,,,,,,,,999.0,,999.0,,,,,,,
1975,5,20,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,-999.0,,,,,,-999.0,-999.0,,,-999.0,,,,,,,,,,-999.0,,-999.0,,,,,,,
1975,5,22,70.0,70.0,,,,,,,,,1506.0,0.0,75.0,,,,0.0,0.0,,59.0,35.96,,780.0,160.0,,,,,9999.0,80.0,,,129.0,,9999.0,9999.0,,,9999.0,,,,,,,,,,9999.0,,9999.0,,,,,,,
1975,5,23,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,-99.0,,,,,,-99.0,-99.0,,,-99.0,,,,,,,,,,-99.0,,-99.0,,,,,,,
1975,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,99.0,,,99.0,,,,,,,,,,99.0,,99.0,,,,,,,
1975,5,25,100.0,100.0,,,,,,,,,442.0,0.0,51.0,,,,0.0,0.0,,53.96,42.980000000000004,,540.0,150.0,,,180.0,,-9999.0,76.0,,,118.0,,-9999.0,-9999.0,,,-9999.0,,,,,,,,,,1.0,,-9999.0,,,,,,,
1975,5,26,,,,,,,,,,,,,,,,,0.0,0.0,,32.0,32.0,,,,,,,,-9.0,,,,,,-9.0,-9.0,,,-9.0,,,,,,,,,,,,-9.0,,,,,,,
1975,5,27,80.0,90.0,,,,,,,,,812.0,0.0,74.0,,,,0.0,0.0,,53.96,41.0,,780.0,200.0,,,,,999.0,72.0,,,98.0,,999.0,999.0,,,999.0,,,,,,,,,,999.0,,999.0,,,,,,,
1975,5,28,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,-999.0,,,,,,-999.0,-999.0,,,-999.0,,,,,,,,,,-999.0,,-999.0,,,,,,,
1975,5,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,
