YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,FRGT,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SN02,SNOW,SNWD,SX02,TAVG,THIC,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03,WV07,WV20
1960,5,7,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
1960,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,
1960,5,9,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,60.980000000000004,48.92,,,,,,,,,,,,,-9999.0,,-9999.0,,-9999.0,,,,,,,,,,1.0,,,,,,,,,
1960,5,10,,,,,,,,,,,,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,-9.0,,,,,,,,,,,,,,,,,,,
1960,5,11,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,66.02,42.08,,,,,,,,,,,,,999.0,,999.0,,999.0,,,,,,,,,,999.0,,,,,,,,,
1960,5,12,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,-999.0,,,,,,,,,,-999.0,,,,,,,,,
1960,5,14,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,78.08,53.96,,,,,,,,,,,,,9999.0,,9999.0,,9999.0,,,,,,,,,,9999.0,,,,,,,,,
1960,5,15,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,-99.0,,,,,,,,,,,,,,,,,,,
1960,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,99.0,,,,,,,,,,,,,,,,,,,
1960,5,17,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,60.980000000000004,46.94,,,,,,,,,,,,,-9999.0,,-9999.0,,-9999.0,,,,,,,,,,-9999.0,,,,,,,,,
1960,5,18,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,-9.0,,,,,,,,,,-9.0,,,,,,,,,
1960,5,19,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,69.98,44.06,,,,,,,,,,,,,999.0,,999.0,,999.0,,,,,,,,,,999.0,,,,,,,,,
1960,5,20,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,-999.0,,,,,,,,,,-999.0,,,,,,,,,
1960,5,22,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,80.06,60.08,,,,,,,,,,,,,9999.0,,9999.0,,9999.0,,,,,,,,,,9999.0,,,,,,,,,
1960,5,23,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,,,,,,,,
1960,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,,,,,,,,,,
1960,5,25,,,,,,,,,,,340.0,,,,,,0.0,0.0,,,,89.96000000000001,66.92,,,,,,,,,,,,,-9999.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,
1960,5,26,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,-9.0,,0.0,,,,,,,,,,,,,,,,,,,,,
1960,5,27,,,,,,,,,,,142.0,,,,,,0.0,0.0,,,,78.08,60.980000000000004,,,,,,,,,,,,,999.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,
1960,5,28,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,0.0,,,,,,,,,,,,,,,,,,,,,
1960,5,30,,,,,,,,,,,211.0,,,,,,0.0,0.0,,,,87.08000000000001,60.980000000000004,,,,,,,,,,,,,9999.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,
1960,5,31,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,0.0,,,,,,,,,,,,,,,,,,,,,
1960,6,1,,,,,,,,,,,36.0,,,,,,0.0,0.0,,,,82.04,60.980000000000004,,,,,,,,,,,,,-9999.0,,1.0,,,,,,,,,,-9999.0,,1.0,,,,,,,,,
1960,6,2,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,-9.0,,,,,,,,,,,,-9.0,,,,,,,,,,,
1960,6,3,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,89.96000000000001,66.02,,,,,,,,,,,,,999.0,,999.0,,,,,,,,,,999.0,,999.0,,,,,,,,,
1960,6,4,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,-999.0,,-999.0,,,,,,,,,
1960,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,
1960,6,6,,,,,,,,,,,3.0,,,,,,0.0,0.0,,,,89.06,71.96,,,,,,,,,,,,,9999.0,,9999.0,,,,,,,,,,9999.0,,1.0,,,,,,,,,
1960,6,7,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,-99.0,,,,,,,,,,,
1960,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,99.0,,,,,,,,,,,
1960,6,9,,,,,,,,,,,28.0,,,,,,0.0,0.0,,,,78.98,62.959999999999994,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,-9999.0,,1.0,,,,,,,,,
1960,6,10,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,-9.0,,,,,,,,,,,
1960,6,11,,,,,,,,,,,3.0,,,,,,0.0,0.0,,,,80.06,66.92,,,,,,,,,,,,,1.0,,999.0,,,,,,,,,,999.0,,1.0,,,,,,,,,
1960,6,12,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,-999.0,,,,,,,,,,,
1960,6,14,,,,,,,,,,,,,,,,,0.0,0.0,,,,84.91999999999999,69.98,,,,,,,,,,,,,9999.0,,9999.0,,,,,,,,,,9999.0,,1.0,,,,,,,,,
1960,6,15,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,-99.0,,,,,,,,,,,
1960,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,99.0,,99.0,,,,,,,,,
1960,6,17,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,89.06,71.06,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,,,,,,-9999.0,,-9999.0,,,,,,,,,
1960,6,18,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,-9.0,,,,,,,,,,,,-9.0,,,,,,,,,,,
1960,6,19,,,,,,,,,,,541.0,,,,,,0.0,0.0,,,,89.06,66.02,,,,,,,,,,,,,999.0,,1.0,,,,,,,,,,999.0,,1.0,,,,,,,,,
1960,6,20,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,-999.0,,,,,,,,,,,
1960,6,22,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,82.04,57.92,,,,,,,,,,,,,9999.0,,9999.0,,,,,,,,,,9999.0,,9999.0,,,,,,,,,
1960,6,23,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,-99.0,,-99.0,,,,,,,,,
1960,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,99.0,,99.0,,,,,,,,,
1960,6,25,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,84.02,64.04,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,,,,,,-9999.0,,1.0,,,,,,,,,
1960,6,26,,,,,,,,,,,,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,-9.0,,,,,,,,,,,
1960,6,27,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,84.91999999999999,59.0,,,,,,,,,,,,,999.0,,999.0,,,,,,,,,,999.0,,999.0,,,,,,,,,
1960,6,28,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,-999.0,,-999.0,,,,,,,,,
1960,6,30,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,87.98,66.92,,,,,,,,,,,,,9999.0,,9999.0,,,,,,,,,,9999.0,,9999.0,,,,,,,,,
1960,6,31,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,-99.0,,,,,,,,,,,
1960,7,1,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,96.98,75.02,,,,,,,,,,,,,-9999.0,,-9999.0,,-9999.0,,,,,,,,,,-9999.0,,,,,,,,,
1960,7,2,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,-9.0,,,,,,,,,,-9.0,,,,,,,,,
1960,7,3,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,96.98,73.04,,,,,,,,,,,,,999.0,,999.0,,999.0,,,,,,,,,,999.0,,,,,,,,,
1960,7,4,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,-999.0,,,,,,,,,,-999.0,,,,,,,,,
1960,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,9.0,,,,,,,,,
1960,7,6,,,,,,,,,,,241.0,,,,,,0.0,0.0,,,,77.0,66.02,,,,,,,,,,,,,9999.0,,1.0,,9999.0,,,,,,,,,,1.0,,,,,,,,,
1960,7,7,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,,,-99.0,,,,,,,,,,,,,,,,,,,
1960,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,99.0,,,,,,,,,,99.0,,,,,,,,,
1960,7,9,,,,,,,,,,,18.0,,,,,,0.0,0.0,,,,73.94,66.92,,,,,,,,,,,,,1.0,,-9999.0,,-9999.0,,,,,,,,,,1.0,,,,,,,,,
1960,7,10,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,0.0,,-9.0,,-9.0,,,,,,,,,,,,,,,,,,,
1960,7,11,,,,,,,,,,,,,,,,,0.0,0.0,,,,75.92,66.92,,,,,,,,,,,,,1.0,,999.0,,999.0,,,,,,,,,,1.0,,,,,,,,,
1960,7,12,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,,,,,,,,
1960,7,14,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,89.06,68.0,,,,,,,,,,,,,9999.0,,9999.0,,9999.0,,,,,,,,,,9999.0,,,,,,,,,
1960,7,15,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,-99.0,,,,,,,,,,-99.0,,,,,,,,,
1960,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,99.0,,,,,,,,,,99.0,,,,,,,,,
1960,7,17,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,96.08000000000001,71.06,,,,,,,,,,,,,-9999.0,,-9999.0,,-9999.0,,,,,,,,,,-9999.0,,,,,,,,,
1960,7,18,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,-9.0,,,,,,,,,,-9.0,,,,,,,,,
1960,7,19,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,96.98,73.04,,,,,,,,,,,,,999.0,,999.0,,999.0,,,,,,,,,,999.0,,,,,,,,,
1960,7,20,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,-999.0,,,,,,,,,,-999.0,,,,,,,,,
1960,7,22,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,84.02,68.0,,,,,,,,,,,,,9999.0,,9999.0,,9999.0,,,,,,,,,,9999.0,,,,,,,,,
1960,7,23,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,-99.0,,,,,,,,,,-99.0,,,,,,,,,
1960,7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,99.0,,,,,,,,,,99.0,,,,,,,,,
1960,7,25,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,87.98,64.94,,,,,,,,,,,,,-9999.0,,-9999.0,,-9999.0,,,,,,,,,,-9999.0,,,,,,,,,
1960,7,26,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,-9.0,,,,-9.0,,,,,,,,,,,,,,,,,,,
1960,7,27,,,,,,,,,,,147.0,,,,,,0.0,0.0,,,,91.94,66.92,,,,,,,,,,,,,999.0,,1.0,,999.0,,,,,,,,,,1.0,,,,,,,,,
1960,7,28,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,-999.0,,,,,,,,,,,,,,,,,,,
1960,7,30,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,86.0,68.0,,,,,,,,,,,,,9999.0,,9999.0,,9999.0,,,,,,,,,,9999.0,,,,,,,,,
1960,7,31,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,,,-99.0,,,,,,,,,,,,,,,,,,,
1960,8,1,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,89.06,64.94,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,,,
1960,8,2,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,-9.0,,,,,,,,,
1960,8,3,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,91.03999999999999,73.04,,,,,,,,,,,,,999.0,,999.0,,,,,,,,,,,,999.0,,,,,,,,,
1960,8,4,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,-999.0,,,,,,,,,
1960,8,6,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,98.96000000000001,73.94,,,,,,,,,,,,,9999.0,,9999.0,,,,,,,,,,,,9999.0,,,,,,,,,
1960,8,7,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,-99.0,,,,,,,,,
1960,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,,,99.0,,,,,,,,,
1960,8,9,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,95.0,73.94,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,,,
1960,8,10,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,-9.0,,,,,,,,,
1960,8,11,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,96.98,73.94,,,,,,,,,,,,,999.0,,999.0,,,,,,,,,,,,999.0,,,,,,,,,
1960,8,12,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,,,
1960,8,14,,,,,,,,,,,3.0,,,,,,0.0,0.0,,,,80.96,69.98,,,,,,,,,,,,,9999.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
1960,8,15,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,,,
1960,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,,,99.0,,,,,,,,,
1960,8,17,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,82.94,59.0,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,,,
1960,8,18,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,-9.0,,,,,,,,,
1960,8,19,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,84.91999999999999,60.08,,,,,,,,,,,,,999.0,,999.0,,,,,,,,,,,,999.0,,,,,,,,,
1960,8,20,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,-999.0,,,,,,,,,
1960,8,22,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,89.06,62.959999999999994,,,,,,,,,,,,,9999.0,,9999.0,,,,,,,,,,,,9999.0,,,,,,,,,
1960,8,23,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,,,,,,,,,,
1960,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,,,,,,,,,,,,
1960,8,25,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,86.0,71.06,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,,,,,,,,1.0,,,,,,,,,
1960,8,26,,,,,,,,,,,,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,,,,,,,,,,
1960,8,27,,,,,,,,,,,102.0,,,,,,0.0,0.0,,,,89.96000000000001,66.92,,,,,,,,,,,,,999.0,,999.0,,,,,,,,,,,,1.0,,,,,,,,,
1960,8,28,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,,,
1960,8,30,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,91.94,66.92,,,,,,,,,,,,,9999.0,,9999.0,,,,,,,,,,,,9999.0,,,,,,,,,
1960,8,31,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,,,
1960,9,1,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,91.03999999999999,68.0,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,,,
1960,9,2,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,-9.0,,,,,,,,,
1960,9,3,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,91.03999999999999,69.98,,,,,,,,,,,,,999.0,,999.0,,,,,,,,,,,,999.0,,,,,,,,,
1960,9,4,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,-999.0,,,,,,,,,
1960,9,6,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,91.03999999999999,69.08,,,,,,,,,,,,,9999.0,,9999.0,,,,,,,,,,,,9999.0,,,,,,,,,
1960,9,7,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,-99.0,,,,,,,,,
1960,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,,,99.0,,,,,,,,,
1960,9,9,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,91.94,68.0,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,,,
1960,9,10,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,-9.0,,,,,,,,,
1960,9,11,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,89.96000000000001,69.08,,,,,,,,,,,,,999.0,,999.0,,,,,,,,,,,,999.0,,,,,,,,,
1960,9,12,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,-999.0,,,,,,,,,
1960,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,
1960,9,14,,,,,,,,,,,,,,,,,0.0,0.0,,,,77.0,64.94,,,,,,,,,,,,,9999.0,,9999.0,,,,,,,,,,,,1.0,,,,,,,,,
1960,9,15,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,,,,,,,,,,
1960,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,,,99.0,,,,,,,,,
1960,9,17,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,82.94,53.06,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,,,
1960,9,18,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,-9.0,,,,,,,,,
1960,9,19,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,75.92,60.08,,,,,,,,,,,,,999.0,,999.0,,,,,,,,,,,,999.0,,,,,,,,,
1960,9,20,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,-999.0,,,,,,,,,
1960,9,22,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,93.91999999999999,57.92,,,,,,,,,,,,,9999.0,,9999.0,,,,,,,,,,,,9999.0,,,,,,,,,
1960,9,23,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,,,,,,,,,-99.0,,,,,,,,,
1960,9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,,,,,,,,,99.0,,,,,,,,,
1960,9,25,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,86.0,62.059999999999995,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,,,
1960,9,26,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,-9.0,,,,,,,,,
1960,9,27,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,91.03999999999999,62.959999999999994,,,,,,,,,,,,,999.0,,999.0,,,,,,,,,,,,999.0,,,,,,,,,
1960,9,28,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,-999.0,,,,,,,,,
1960,9,30,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,91.94,69.98,,,,,,,,,,,,,9999.0,,9999.0,,,,,,,,,,,,9999.0,,,,,,,,,
1960,9,31,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,,,
1960,10,1,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,87.98,55.94,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,,,
1960,10,2,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,-9.0,,,,,,,,,
1960,10,3,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,86.0,64.04,,,,,,,,,,,,,999.0,,999.0,,,,,,,,,,,,999.0,,,,,,,,,
1960,10,4,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,-999.0,,,,,,,,,
1960,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,
1960,10,6,,,,,,,,,,,3.0,,,,,,0.0,0.0,,,,78.98,64.04,,,,,,,,,,,,,9999.0,,9999.0,,,,,,,,,,,,1.0,,,,,,,,,
1960,10,7,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,,,,,,,,,,
1960,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,99.0,,,,,,,,,
1960,10,9,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,82.04,57.02,,,,,,,,,,,,,-9999.0,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,,,
1960,10,10,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,-9.0,,-9.0,,,,,,,,,,,,-9.0,,,,,,,,,
1960,10,11,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,75.02,48.92,,,,,,,,,,,,,999.0,,999.0,,,,,,,,,,,,999.0,,,,,,,,,
1960,10,12,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,,,,,,,,,-999.0,,,,,,,,,
1960,10,14,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,82.04,53.96,,,,,,,,,,,,,9999.0,,9999.0,,,,,,,,,,,,9999.0,,,,,,,,,
1960,10,15,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,-99.0,,,,,,,,,
1960,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,99.0,,,,,,,,,
1960,10,17,,,,,,,,,,,18.0,,,,,,0.0,0.0,,,,82.94,57.92,,,,,,,,,,,,,-9999.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
1960,10,18,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,32.0,32.0,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,,,,,,
1960,10,19,,,,,,,,,,,30.0,,,,,,0.0,0.0,,,,80.06,60.08,,,,,,,,,,,,,999.0,,999.0,,,,,,,,,,,,1.0,,,,,,,,,
1960,10,20,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,,,
1960,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,
1960,10,22,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,80.06,55.04,,,,,,,,,,,,,1.0,,9999.0,,,,,,,,,,,,9999.0,,,,,,,,,
