YEAR,MONTH,DAY,ACMC,ACMH,ACSC,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,FRGT,GAHT,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,THIC,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFI,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFI,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16,WT18,WT21,WV03,WV07,WV20
1971,8,4,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,
1971,8,6,,70.0,,60.0,,,,,,,,,,,92.0,,,,0.0,0.0,,,98.06,73.94,,762.0,,,,,,,,,,,,107.0,,,,9999.0,,,,9999.0,,,,,,,1.0,,,,,
1971,8,7,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,
1971,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,
1971,8,9,,80.0,,70.0,,,,,,,,,,33.0,63.0,,,,0.0,0.0,,,100.03999999999999,73.04,,516.0,,,,,90.0,,,,,,,134.0,,,,1.0,,,,-9999.0,,,,,,,1.0,,,,,
1971,8,10,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,
1971,8,11,,70.0,,60.0,,,,,,,,,,0.0,52.0,,,,0.0,0.0,,,102.02,80.96,,426.0,,,,,,,,,,,,98.0,,,,999.0,,,,999.0,,,,,,,999.0,,,,,
1971,8,12,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,-999.0,,,,,,,-999.0,,,,,
1971,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,
1971,8,14,,60.0,,40.0,,,,,,,,,,,87.0,,,,0.0,0.0,,,104.0,80.96,,708.0,,,,,,,,,,,,134.0,,,,9999.0,,,,9999.0,,,,,,,1.0,,,,,
1971,8,15,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,8,17,,60.0,,40.0,,,,,,,,,,0.0,78.0,,,,0.0,0.0,,,96.08000000000001,73.94,,630.0,,,,,270.0,,,,,,,72.0,,,,-9999.0,,,,-9999.0,,,,,,,-9999.0,,,,,
1971,8,18,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,8,19,,50.0,,60.0,,,,,,,,,,,67.0,,,,0.0,0.0,,,98.96000000000001,71.96,,546.0,,,,,,,,,,,,206.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,
1971,8,20,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
1971,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,
1971,8,22,,20.0,,10.0,,,,,,,,,,18.0,92.0,,,,0.0,0.0,,,98.06,78.98,,738.0,,,,,,,,,,,,201.0,,,,9999.0,,,,1.0,,,,,,,1.0,,,,,
1971,8,23,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,
1971,8,25,,40.0,,20.0,,,,,,,,,,0.0,90.0,,,,0.0,0.0,,,102.91999999999999,80.06,,726.0,,,,,270.0,,,,,,,72.0,,,,-9999.0,,,,-9999.0,,,,,,,-9999.0,,,,,
1971,8,26,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,-9.0,,,,-9.0,,,,,,,-9.0,,,,,
1971,8,27,,50.0,,50.0,,,,,,,,,,0.0,66.0,,,,0.0,0.0,,,100.03999999999999,82.94,,528.0,,,,,,,,,,,,112.0,,,,999.0,,,,999.0,,,,,,,999.0,,,,,
1971,8,28,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,
1971,8,30,,80.0,,70.0,,,,,,,,,,46.0,51.0,,,,0.0,0.0,,,96.98,78.08,,402.0,,,,,,,,,,,,103.0,,,,1.0,,,,9999.0,,,,,,,1.0,,,,,
1971,8,31,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,,
1971,9,1,,60.0,,40.0,,,,,,,,,,36.0,82.0,,,,0.0,0.0,,,105.08000000000001,73.04,,636.0,,,,,135.0,,,,,,,232.0,,-9999.0,,1.0,,,,1.0,,,,,,,1.0,,,,,
1971,9,2,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,,,
1971,9,3,,50.0,,40.0,,,,,,,,,,0.0,76.0,,,,0.0,0.0,,,98.96000000000001,73.94,,588.0,,,,,,,,,,,,72.0,,999.0,,999.0,,,,999.0,,,,,,,999.0,,,,,
1971,9,4,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,-999.0,,,,,,,-999.0,,,,,
1971,9,6,,0.0,,0.0,,,,,,,,,,0.0,100.0,,,,0.0,0.0,,,98.96000000000001,73.04,,768.0,,,,,,,,,,,,58.0,,9999.0,,9999.0,,,,9999.0,,,,,,,9999.0,,,,,
1971,9,7,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,-99.0,,,,,,,-99.0,,,,,
1971,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,99.0,,,,,,,99.0,,,,,
1971,9,9,,20.0,,20.0,,,,,,,,,,0.0,96.0,,,,0.0,0.0,,,105.98,75.92,,738.0,,,,,113.0,,,,,,,89.0,,-9999.0,,-9999.0,,,,-9999.0,,,,,,,-9999.0,,,,,
1971,9,10,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,-9.0,,-9.0,,,,-9.0,,,,,,,-9.0,,,,,
1971,9,11,,50.0,,40.0,,,,,,,,,,0.0,89.0,,,,0.0,0.0,,,102.02,82.04,,678.0,,,,,,,,,,,,89.0,,999.0,,999.0,,,,999.0,,,,,,,999.0,,,,,
1971,9,12,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,-999.0,,,,,,,-999.0,,,,,
1971,9,14,,10.0,,10.0,,,,,,,,,,0.0,100.0,,,,0.0,0.0,,,107.06,80.06,,756.0,,,,,,,,,,,,67.0,,9999.0,,9999.0,,,,9999.0,,,,,,,9999.0,,,,,
1971,9,15,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,-99.0,,,,,,,-99.0,,,,,
1971,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,99.0,,,,,,,99.0,,,,,
1971,9,17,,0.0,,0.0,,,,,,,,,,0.0,100.0,,,,0.0,0.0,,,109.94,78.98,,750.0,,,,,113.0,,,,,,,67.0,,-9999.0,,-9999.0,,,,-9999.0,,,,,,,-9999.0,,,,,
1971,9,18,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,-9.0,,-9.0,,,,-9.0,,,,,,,-9.0,,,,,
1971,9,19,,0.0,,0.0,,,,,,,,,,0.0,100.0,,,,0.0,0.0,,,109.94,78.08,,750.0,,,,,,,,,,,,76.0,,999.0,,999.0,,,,999.0,,,,,,,999.0,,,,,
1971,9,20,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,-999.0,,,,,,,-999.0,,,,,
1971,9,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,
1971,9,22,,30.0,,30.0,,,,,,,,,,,80.0,,,,0.0,0.0,,,109.03999999999999,78.08,,600.0,,,,,,,,,,,,206.0,,9999.0,,9999.0,,,,9999.0,,,,,,,1.0,,,,,
1971,9,23,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,-99.0,,,,,,,,,,,,
1971,9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,,,99.0,,,,,,,99.0,,,,,
1971,9,25,,20.0,,0.0,,,,,,,,,,0.0,100.0,,,,0.0,0.0,,,105.08000000000001,75.02,,744.0,,,,,203.0,,,,,,,72.0,,-9999.0,,-9999.0,,,,-9999.0,,,,,,,-9999.0,,,,,
1971,9,26,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,-9.0,,-9.0,,,,-9.0,,,,,,,-9.0,,,,,
1971,9,27,,20.0,,20.0,,,,,,,,,,0.0,91.0,,,,0.0,0.0,,,100.03999999999999,80.06,,678.0,,,,,,,,,,,,156.0,,999.0,,999.0,,,,999.0,,,,,,,999.0,,,,,
1971,9,28,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,-999.0,,-999.0,,,,-999.0,,,,,,,-999.0,,,,,
1971,9,30,,0.0,,0.0,,,,,,,,,,0.0,100.0,,,,0.0,0.0,,,91.03999999999999,69.08,,738.0,,,,,,,,,,,,98.0,,9999.0,,9999.0,,,,9999.0,,,,,,,9999.0,,,,,
1971,9,31,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,-99.0,,-99.0,,,,-99.0,,,,,,,-99.0,,,,,
1971,10,1,,20.0,,10.0,,,,,,,,,,0.0,84.0,,,,0.0,0.0,,,78.98,60.08,,600.0,,,,,270.0,,,,,,,58.0,,,,-9999.0,,,,,,,,,,,-9999.0,,,,,
1971,10,2,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,-9.0,,,,,
1971,10,3,,0.0,,0.0,,,,,,,,,,0.0,100.0,,,,0.0,0.0,,,80.06,53.06,,708.0,,,,,,,,,,,,54.0,,,,999.0,,,,,,,,,,,999.0,,,,,
1971,10,4,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,-999.0,,,,,
1971,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,9.0,,,,,
1971,10,6,,30.0,,20.0,,,,,,,,,,,91.0,,,,0.0,0.0,,,91.94,59.0,,642.0,,,,,,,,,,,,94.0,,,,1.0,,,,,,,,,,,1.0,,,,,
1971,10,7,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,99.0,,,,,
1971,10,9,,50.0,,50.0,,,,,,,,,,0.0,80.0,,,,0.0,0.0,,,91.03999999999999,75.02,,564.0,,,,,135.0,,,,,,,134.0,,,,-9999.0,,,,,,,,,,,-9999.0,,,,,
1971,10,10,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,-9.0,,,,,
1971,10,11,,70.0,,60.0,,,,,,,,,,0.0,94.0,,,,0.0,0.0,,,91.03999999999999,71.96,,660.0,,,,,,,,,,,,116.0,,,,999.0,,,,,,,,,,,999.0,,,,,
1971,10,12,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,-999.0,,,,,
1971,10,14,,0.0,,0.0,,,,,,,,,,0.0,100.0,,,,0.0,0.0,,,93.91999999999999,69.08,,696.0,,,,,,,,,,,,76.0,,,,9999.0,,,,,,,,,,,9999.0,,,,,
1971,10,15,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,-99.0,,,,,
1971,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,99.0,,,,,
1971,10,17,,60.0,,70.0,,,,,,,,,,0.0,80.0,,,,0.0,0.0,,,91.94,66.02,,552.0,,,,,158.0,,,,,,,72.0,,,,-9999.0,,,,,,,,,,,-9999.0,,,,,
1971,10,18,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,-9.0,,,,,
1971,10,19,,10.0,,10.0,,,,,,,,,,0.0,100.0,,,,0.0,0.0,,,93.02,64.94,,690.0,,,,,,,,,,,,58.0,,,,999.0,,,,,,,,,,,999.0,,,,,
1971,10,20,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,-999.0,,,,,
1971,10,22,,0.0,,0.0,,,,,,,,,,0.0,100.0,,,,0.0,0.0,,,93.91999999999999,64.04,,684.0,,,,,,,,,,,,58.0,,,,9999.0,,,,,,,,,,,9999.0,,,,,
1971,10,23,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,-99.0,,,,,
1971,10,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,99.0,,,,,
1971,10,25,,90.0,,100.0,,,,,,,,,,18.0,8.0,,,,0.0,0.0,,,77.0,57.02,,54.0,,,,,158.0,,,,,,,148.0,,,,-9999.0,,,,,,,,,,,1.0,,,,,
1971,10,26,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,,,,,,
1971,10,27,,90.0,,90.0,,,,,,,,,,36.0,27.0,,,,0.0,0.0,,,64.94,53.06,,186.0,,,,,,,,,,,,80.0,,,,999.0,,,,,,,,,,,1.0,,,,,
1971,10,28,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,
1971,10,30,,0.0,,0.0,,,,,,,,,,0.0,100.0,,,,0.0,0.0,,,73.04,44.06,,672.0,,,,,,,,,,,,58.0,,,,9999.0,,,,,,,,,,,9999.0,,,,,
1971,10,31,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,-99.0,,,,,
1971,11,1,,0.0,,0.0,,,,,,,,,,0.0,100.0,,,,0.0,0.0,,,71.96,37.04,,654.0,,,,,270.0,,,,,,,54.0,,,,,,,,,,,,,,,-9999.0,,,,,
1971,11,2,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,
1971,11,3,,0.0,,0.0,,,,,,,,,,0.0,100.0,,,,0.0,0.0,,,77.0,39.92,,648.0,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,999.0,,,,,
1971,11,4,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,
1971,11,6,,50.0,,70.0,,,,,,,,,,0.0,88.0,,,,0.0,0.0,,,87.08000000000001,48.92,,570.0,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,9999.0,,,,,
1971,11,7,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,
1971,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,
1971,11,9,,40.0,,40.0,,,,,,,,,,0.0,85.0,,,,0.0,0.0,,,86.0,57.02,,546.0,,,,,135.0,,,,,,,58.0,,,,,,,,,,,,,,,-9999.0,,,,,
1971,11,10,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,
1971,11,11,,0.0,,0.0,,,,,,,,,,0.0,100.0,,,,0.0,0.0,,,82.04,51.98,,642.0,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,999.0,,,,,
1971,11,12,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,
1971,11,14,,20.0,,20.0,,,,,,,,,,0.0,92.0,,,,0.0,0.0,,,84.91999999999999,51.08,,588.0,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,9999.0,,,,,
1971,11,15,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,
1971,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,
1971,11,17,,70.0,,90.0,,,,,,,,,,0.0,74.0,,,,0.0,0.0,,,87.98,53.06,,474.0,,,,,135.0,,,,,,,58.0,,,,,,,,,,,,,,,-9999.0,,,,,
1971,11,18,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,
1971,11,19,,70.0,,100.0,,,,,,,,,,0.0,8.0,,,,0.0,0.0,,,78.08,55.94,,48.0,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,999.0,,,,,
1971,11,20,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,
1971,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,
1971,11,22,,40.0,,20.0,,,,,,,,,,,85.0,,,,0.0,0.0,,,71.96,44.06,,534.0,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,1.0,,,,,
1971,11,23,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,11,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,
1971,11,25,,70.0,,90.0,,,,,,,,,,0.0,28.0,,,,0.0,0.0,,,62.059999999999995,46.94,,174.0,,,,,113.0,,,,,,,63.0,,,,,,,,,,,,,,,1.0,,,,,
1971,11,26,,,,,,,,,,,,,,,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,11,27,,0.0,,10.0,,,,,,,,,,0.0,98.0,,,,0.0,0.0,,,60.980000000000004,39.02,,612.0,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,999.0,,,,,
1971,11,28,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,
1971,11,30,,20.0,,0.0,,,,,,,,,,0.0,100.0,,,,0.0,0.0,,,73.04,42.980000000000004,,624.0,,,,,,,,,,,,112.0,,,,,,,,,,,,,,,9999.0,,,,,
1971,11,31,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,12,1,,60.0,,70.0,,,,,,,,,,0.0,36.0,,,,0.0,0.0,,,64.04,48.02,,216.0,,,,,315.0,,,,,,,76.0,,-9999.0,,,,,,,-9999.0,,,,,,1.0,,,,,
1971,12,2,,,,,,,,,,,,,,,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,,,,,,
1971,12,3,,40.0,,30.0,,,,,,,,,,0.0,87.0,,,,0.0,0.0,,,64.94,39.02,,528.0,,,,,,,,,,,,63.0,,999.0,,,,,,,999.0,,,,,,999.0,,,,,
1971,12,4,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,-999.0,,,,,
1971,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,
1971,12,6,,70.0,,100.0,,,,,,,,,,13.0,14.0,,,,0.0,0.0,,,55.04,44.96,,90.0,,,,,,,,,,,,63.0,,9999.0,,,,,,,9999.0,,,,,,1.0,,,,,
1971,12,7,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,,,,
1971,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,99.0,,,,,
1971,12,9,,40.0,,50.0,,,,,,,,,,0.0,93.0,,,,0.0,0.0,,,62.059999999999995,33.98,,558.0,,,,,135.0,,,,,,,63.0,,-9999.0,,,,,,,-9999.0,,,,,,-9999.0,,,,,
1971,12,10,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,
1971,12,11,,90.0,,100.0,,,,,,,,,,61.0,5.0,,,,0.0,0.0,,,50.0,41.0,,30.0,,,,,,,,,,,,112.0,,1.0,,,,,,,999.0,,,,,,1.0,,,,,
1971,12,12,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,
1971,12,14,,0.0,,10.0,,,,,,,,,,0.0,100.0,,,,0.0,0.0,,,50.0,32.0,,600.0,,,,,,,,,,,,54.0,,9999.0,,,,,,,9999.0,,,,,,9999.0,,,,,
1971,12,15,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,-99.0,,,,,
1971,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,99.0,,,,,
1971,12,17,,10.0,,10.0,,,,,,,,,,0.0,96.0,,,,0.0,0.0,,,57.02,30.92,,576.0,,,,,270.0,,,,,,,107.0,,-9999.0,,,,,,,-9999.0,,,,,,-9999.0,,,,,
1971,12,18,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,-9.0,,,,,
1971,12,19,,0.0,,0.0,,,,,,,,,,0.0,100.0,,,,0.0,0.0,,,57.92,28.04,,600.0,,,,,,,,,,,,54.0,,999.0,,,,,,,999.0,,,,,,999.0,,,,,
1971,12,20,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,12,22,,20.0,,10.0,,,,,,,,,,0.0,91.0,,,,0.0,0.0,,,51.08,33.08,,546.0,,,,,,,,,,,,58.0,,9999.0,,,,,,,9999.0,,,,,,9999.0,,,,,
1971,12,23,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,-99.0,,,,,
1971,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,99.0,,,,,
1971,12,25,,0.0,,0.0,,,,,,,,,,0.0,100.0,,,,0.0,0.0,,,59.0,28.94,,600.0,,,,,45.0,,,,,,,72.0,,-9999.0,,,,,,,-9999.0,,,,,,-9999.0,,,,,
1971,12,26,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,-9.0,,,,,,,-9.0,,,,,,-9.0,,,,,
1971,12,27,,50.0,,60.0,,,,,,,,,,0.0,93.0,,,,0.0,0.0,,,62.059999999999995,35.06,,558.0,,,,,,,,,,,,125.0,,999.0,,,,,,,999.0,,,,,,999.0,,,,,
1971,12,28,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,-999.0,,,,,
1971,12,30,,50.0,,40.0,,,,,,,,,,0.0,80.0,,,,0.0,0.0,,,60.980000000000004,42.980000000000004,,480.0,,,,,,,,,,,,54.0,,9999.0,,,,,,,9999.0,,,,,,9999.0,,,,,
1971,12,31,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,,,-99.0,,,,,
1972,1,1,,30.0,,10.0,,,,,,,,,,0.0,95.0,,,,0.0,0.0,,,66.92,41.0,,570.0,,,,,135.0,,,,,,,45.0,,,,,,,,,-9999.0,,,,,,,,,,,
1972,1,2,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,
1972,1,3,,0.0,,0.0,,,,,,,,,,0.0,100.0,,,,0.0,0.0,,,64.94,33.98,,600.0,,,,,,,,,,,,58.0,,,,,,,,,999.0,,,,,,,,,,,
1972,1,4,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,1,6,,0.0,,0.0,,,,,,,,,,0.0,100.0,,,,0.0,0.0,,,51.98,33.98,,600.0,,,,,,,,,,,,80.0,,,,,,,,,9999.0,,,,,,,,,,,
1972,1,7,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,
1972,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,
1972,1,9,,0.0,,0.0,,,,,,,,,,0.0,100.0,,,,0.0,0.0,,,66.02,28.04,,600.0,,,,,68.0,,,,,,,58.0,,,,,,,,,-9999.0,,,,,,,,,,,
1972,1,10,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,,,,,,
1972,1,11,,70.0,,100.0,,,,,,,,,,0.0,57.0,,,,0.0,0.0,,,66.02,33.08,,342.0,,,,,,,,,,,,45.0,,,,,,,,,999.0,,,,,,,,,,,
1972,1,12,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,,,
1972,1,14,,0.0,,0.0,,,,,,,,,,0.0,100.0,,,,0.0,0.0,,,64.04,30.92,,606.0,,,,,,,,,,,,54.0,,,,,,,,,9999.0,,,,,,,,,,,
1972,1,15,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,-99.0,,,,,,,,,,,
