YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,FRGT,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,THIC,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03,WV20
1985,11,12,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,,,,,0.0,,-999.0,,,,,,
1985,11,14,100.0,100.0,,,,,36.0,402.0,,1612.0,23.0,,,,,0.0,0.0,,,46.04,37.04,2.0,,,,,,9999.0,,,,98.0,67.0,9999.0,9999.0,,,,,,,,,,9999.0,,1.0,,9999.0,,,,,,
1985,11,15,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,-99.0,,,,,,-99.0,-99.0,,,,,,,,,,-99.0,,,,-99.0,,,,,,
1985,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,99.0,,,,,,,,,,99.0,,99.0,,99.0,,,,,,
1985,11,17,10.0,0.0,,,,,41.0,1007.0,,1012.0,0.0,,,,,0.0,0.0,,,37.94,26.96,488.0,,,,360.0,360.0,-9999.0,,,,87.0,76.0,-9999.0,-9999.0,,,,,,,,,,-9999.0,,-9999.0,,-9999.0,,,,,,
1985,11,18,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,-9.0,,,,,,-9.0,-9.0,,,,,,,,,,-9.0,,-9.0,,-9.0,,,,,,
1985,11,19,0.0,0.0,,,,,21.0,20.0,,142.0,0.0,,,,,0.0,0.0,,,42.980000000000004,24.98,524.0,,,,,,999.0,,,,62.0,31.0,999.0,999.0,,,,,,,,,,999.0,,999.0,,999.0,,,,,,
1985,11,20,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,,,-999.0,,-999.0,,-999.0,,,,,,
1985,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,
1985,11,22,60.0,70.0,,,,,25.0,1906.0,,1911.0,8.0,,,,,0.0,0.0,,,48.02,28.94,478.0,,,,,,9999.0,,,,82.0,45.0,9999.0,9999.0,,,,,,,,,,9999.0,,1.0,,9999.0,,,,,,
1985,11,23,,,,,,,,,,,,,,,,0.0,0.0,,,32.0,32.0,,,,,,,-99.0,,,,,,,-99.0,,,,,,,,,,,,0.0,,-99.0,,,,,,
1985,11,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,,,,,,,,,,,99.0,,,,,,
1985,11,25,90.0,90.0,,,,,43.0,1759.0,,2011.0,0.0,,,,,0.0,0.0,,,46.04,37.94,264.0,,,,225.0,180.0,-9999.0,,,,113.0,98.0,-9999.0,-9999.0,,,,,,,,,,1.0,,1.0,,-9999.0,,,,,,
1985,11,26,,,,,,,,,,,,,,,,0.0,0.0,,,32.0,32.0,,,,,,,-9.0,,,,,,,-9.0,,,,,,,,,,,,0.0,,,,,,,,
1985,11,27,90.0,100.0,,,,,33.0,742.0,,747.0,170.0,,,,,,,,,39.02,33.08,9.0,,,,,,999.0,,,,113.0,85.0,1.0,999.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,
1985,11,28,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,-999.0,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,
1985,11,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,9.0,,9.0,,,,,,
1985,11,30,100.0,100.0,,,,,32.0,547.0,,937.0,114.0,,,,,,,,,37.04,33.08,0.0,,,,,,9999.0,,,,67.0,54.0,1.0,9999.0,,,,,,,,,,9999.0,,1.0,,1.0,,,,,,
1985,11,31,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,-99.0,,,,0.0,,,,,,
1985,12,1,70.0,80.0,,,,,50.0,1118.0,,2357.0,0.0,,,,,0.0,76.0,,,28.04,19.939999999999998,282.0,,,,90.0,45.0,229.0,,,,129.0,63.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,,,-9999.0,,-9999.0,-9999.0,1.0,,,,,,
1985,12,2,,,,,,,,,,,,,,,,,0.0,,,32.0,32.0,,,,,,,,,,,,,,-9.0,,,,,,-9.0,,,,,,,,0.0,,,,,,
1985,12,3,100.0,100.0,,,,,54.0,207.0,,207.0,231.0,,,,,43.0,76.0,,,42.08,24.98,61.0,,,,,,229.0,,,,154.0,107.0,1.0,999.0,1.0,1.0,,1.0,,999.0,,,,1.0,,1.0,1.0,1.0,,,,,,
1985,12,4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,-999.0,,,,,,-999.0,,,,,,0.0,,,,,,,,
1985,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,
1985,12,6,100.0,100.0,,,,,38.0,940.0,,1022.0,3.0,,,,,0.0,,,,55.04,41.0,103.0,,,,,,9999.0,,,,103.0,72.0,9999.0,9999.0,9999.0,9999.0,,9999.0,,1.0,,,,9999.0,,1.0,9999.0,9999.0,,,,,,
1985,12,7,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,-99.0,,,,,,,-99.0,-99.0,-99.0,,-99.0,,,,,,,,0.0,-99.0,-99.0,,,,,,
1985,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,99.0,99.0,,99.0,,99.0,,,,,,,99.0,99.0,,,,,,
1985,12,9,100.0,100.0,,,,,28.0,655.0,,738.0,15.0,,,,,0.0,0.0,,,48.02,39.92,6.0,,,,135.0,135.0,-9999.0,,,,62.0,45.0,1.0,-9999.0,-9999.0,-9999.0,,-9999.0,,-9999.0,,,,-9999.0,,1.0,-9999.0,-9999.0,,,,,,
1985,12,10,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,-9.0,,,,,,,-9.0,-9.0,-9.0,,-9.0,,-9.0,,,,,,0.0,-9.0,-9.0,,,,,,
1985,12,11,90.0,80.0,,,,,43.0,936.0,,938.0,56.0,,,,,0.0,0.0,,,48.02,39.92,38.0,,,,,,999.0,,,,129.0,116.0,999.0,999.0,999.0,999.0,,999.0,,999.0,,,,1.0,,1.0,999.0,999.0,,,,,,
1985,12,12,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,-999.0,,,,,,-999.0,-999.0,-999.0,-999.0,,-999.0,,-999.0,,,,,,,-999.0,-999.0,,,,,,
1985,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,,,,,,,,,,,,,,,,,,,,
1985,12,14,20.0,30.0,,,,,34.0,2159.0,,2211.0,0.0,,,,,0.0,0.0,,,41.0,28.04,382.0,,,,,,9999.0,,,,93.0,58.0,1.0,1.0,9999.0,9999.0,,9999.0,,9999.0,,,,9999.0,,9999.0,9999.0,9999.0,,,,,,
1985,12,15,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,-99.0,,,,,,,,-99.0,-99.0,,-99.0,,-99.0,,,,-99.0,,-99.0,-99.0,-99.0,,,,,,
1985,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,99.0,99.0,99.0,99.0,,99.0,,99.0,,,,99.0,,99.0,99.0,99.0,,,,,,
1985,12,17,50.0,70.0,,,,,20.0,1143.0,,1154.0,0.0,,,,,0.0,0.0,,,41.0,28.94,327.0,,,,45.0,45.0,-9999.0,,,,57.0,27.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,1.0,,,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,
1985,12,18,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,-9.0,,,,,,,-9.0,-9.0,-9.0,,-9.0,,0.0,,,,-9.0,,-9.0,-9.0,-9.0,,,,,,
1985,12,19,30.0,40.0,,,,,13.0,51.0,,29.0,0.0,,,,,0.0,0.0,,,41.0,26.060000000000002,398.0,,,,,,999.0,,,,51.0,27.0,1.0,999.0,999.0,999.0,,999.0,,1.0,,,,999.0,,999.0,999.0,999.0,,,,,,
1985,12,20,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,-999.0,,,,,,0.0,,-999.0,-999.0,,-999.0,,0.0,,,,-999.0,,-999.0,-999.0,-999.0,,,,,,
1985,12,22,70.0,70.0,,,,,16.0,843.0,,1507.0,0.0,,,,,0.0,0.0,,,44.96,28.04,338.0,,,,,,9999.0,,,,51.0,31.0,9999.0,9999.0,9999.0,9999.0,,9999.0,,1.0,,,,9999.0,,9999.0,9999.0,9999.0,,,,,,
1985,12,23,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,-99.0,,,,,,,-99.0,-99.0,-99.0,,-99.0,,0.0,,,,,,,-99.0,-99.0,,,,,,
1985,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,99.0,99.0,,99.0,,,,,,,,,99.0,99.0,,,,,,
1985,12,25,80.0,100.0,,,,,16.0,107.0,,937.0,0.0,,,,,0.0,0.0,,,44.06,32.0,98.0,,,,135.0,45.0,-9999.0,,,,51.0,31.0,1.0,1.0,-9999.0,-9999.0,,-9999.0,,1.0,,,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,
1985,12,26,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,-9.0,,,,,,0.0,,-9.0,-9.0,,-9.0,,0.0,,,,-9.0,,-9.0,-9.0,-9.0,,,,,,
1985,12,27,70.0,90.0,,,,,21.0,336.0,,925.0,0.0,,,,,0.0,0.0,,,42.980000000000004,28.94,119.0,,,,,,999.0,,,,57.0,27.0,1.0,1.0,999.0,999.0,,999.0,,1.0,,,,999.0,,999.0,999.0,999.0,,,,,,
1985,12,28,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,-999.0,,,,,,0.0,,-999.0,-999.0,,-999.0,,,,,,-999.0,,-999.0,-999.0,-999.0,,,,,,
1985,12,30,100.0,100.0,,,,,22.0,917.0,,557.0,0.0,,,,,0.0,0.0,,,37.04,30.02,0.0,,,,,,9999.0,,,,46.0,31.0,1.0,1.0,9999.0,9999.0,,9999.0,,9999.0,,,,9999.0,,9999.0,9999.0,9999.0,,,,,,
1985,12,31,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,-99.0,,,,,,0.0,,-99.0,-99.0,,-99.0,,-99.0,,,,-99.0,,-99.0,-99.0,-99.0,,,,,,
1986,1,1,70.0,30.0,,,,,64.0,1307.0,,1307.0,135.0,,,,,0.0,0.0,,,46.94,35.96,344.0,,,,225.0,225.0,,,,,149.0,121.0,1.0,-9999.0,-9999.0,,,,,,,,,-9999.0,,1.0,,,,,,,,
1986,1,2,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,0.0,-9.0,-9.0,,,,,,,,,-9.0,,0.0,,,,,,,,
1986,1,3,100.0,100.0,,,,,34.0,354.0,,405.0,165.0,,,,,0.0,0.0,,,42.08,33.98,0.0,,,,,,,,,,77.0,49.0,1.0,999.0,999.0,,,,,,,,,999.0,,1.0,,,,,,,,
1986,1,4,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,-999.0,-999.0,,,,,,,,,,,0.0,,,,,,,,
1986,1,6,60.0,70.0,,,,,48.0,1735.0,,1846.0,18.0,,,,,0.0,0.0,,,48.92,32.0,352.0,,,,,,,,,,123.0,107.0,9999.0,9999.0,9999.0,,,,,,,,,9999.0,,1.0,,,,,,,,
1986,1,7,,,,,,,,,,,,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,-99.0,-99.0,,,,,,,,,-99.0,,0.0,,,,,,,,
1986,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,99.0,,,,,,,,,,
1986,1,9,80.0,80.0,,,,,42.0,15.0,,19.0,0.0,,,,,0.0,0.0,,,50.0,37.94,359.0,,,,225.0,225.0,,,,,154.0,143.0,-9999.0,-9999.0,-9999.0,,,,,,,,,-9999.0,,-9999.0,,,,,,,,
1986,1,10,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,-9.0,-9.0,-9.0,,,,,,,,,-9.0,,,,,,,,,,
1986,1,11,90.0,100.0,,,,,21.0,819.0,,907.0,8.0,,,,,0.0,0.0,,,48.92,35.06,80.0,,,,,,,,,,77.0,45.0,999.0,999.0,999.0,,,,,,,,,999.0,,1.0,,,,,,,,
1986,1,12,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,,,,,,,,-999.0,,0.0,,,,,,,,
1986,1,14,100.0,100.0,,,,,29.0,603.0,,1700.0,61.0,,,,,0.0,0.0,,,51.98,44.06,0.0,,,,,,,,,,72.0,40.0,9999.0,9999.0,9999.0,,,,,,,,,9999.0,,1.0,,,,,,,,
1986,1,15,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,,,,,-99.0,,0.0,,,,,,,,
1986,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,,,,,,,,99.0,,,,,,,,,,
1986,1,17,40.0,40.0,,,,,27.0,12.0,,1338.0,0.0,,,,,0.0,0.0,,,55.04,39.02,425.0,,,,360.0,225.0,,,,,62.0,40.0,-9999.0,-9999.0,-9999.0,,,,,,,,,-9999.0,,-9999.0,,,,,,,,
1986,1,18,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,-9.0,,,,,,,,,-9.0,,-9.0,,,,,,,,
1986,1,19,50.0,50.0,,,,,21.0,801.0,,803.0,0.0,,,,,0.0,0.0,,,59.0,33.08,355.0,,,,,,,,,,77.0,63.0,1.0,1.0,999.0,,,,,,,,,999.0,,999.0,,,,,,,,
1986,1,20,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,,-999.0,,,,,,,,,,
1986,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,
1986,1,22,90.0,100.0,,,,,32.0,752.0,,1126.0,5.0,,,,,0.0,0.0,,,50.0,37.04,0.0,,,,,,,,,,77.0,67.0,1.0,9999.0,9999.0,,,,,,,,,9999.0,,1.0,,,,,,,,
1986,1,23,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,0.0,-99.0,-99.0,,,,,,,,,-99.0,,0.0,,,,,,,,
1986,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,99.0,,,,,,,,,,
1986,1,25,90.0,90.0,,,,,58.0,2008.0,,2137.0,84.0,,,,,0.0,0.0,,,51.98,42.08,19.0,,,,180.0,180.0,,,,,221.0,165.0,1.0,-9999.0,1.0,,,,,,,,,-9999.0,,1.0,,,,,,,,
1986,1,26,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,0.0,-9.0,,,,,,,,,,-9.0,,0.0,,,,,,,,
1986,1,27,100.0,100.0,,,,,58.0,25.0,,2.0,127.0,,,,,0.0,0.0,,,46.94,41.0,87.0,,,,,,,,,,185.0,165.0,1.0,999.0,999.0,,,,,,,,,999.0,,1.0,,,,,,,,
1986,1,28,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,-999.0,-999.0,,,,,,,,,-999.0,,0.0,,,,,,,,
1986,1,30,90.0,100.0,,,,,49.0,12.0,,22.0,0.0,,,,,0.0,0.0,,,51.08,39.92,6.0,,,,,,,,,,180.0,134.0,9999.0,9999.0,9999.0,,,,,,,,,9999.0,,9999.0,,,,,,,,
1986,1,31,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,-99.0,-99.0,-99.0,,,,,,,,,-99.0,,,,,,,,,,
1986,2,1,70.0,70.0,,,,,41.0,1023.0,,1027.0,36.0,,,,,0.0,0.0,,,55.04,41.0,351.0,,,,270.0,270.0,,,,,134.0,98.0,-9999.0,,,,,,,-9999.0,,,,-9999.0,,1.0,,-9999.0,,,,,,
1986,2,2,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,-9.0,,,,-9.0,,0.0,,-9.0,,,,,,
1986,2,3,90.0,100.0,,,,,32.0,335.0,,23.0,36.0,,,,,0.0,0.0,,,53.96,37.94,102.0,,,,,,,,,,72.0,49.0,1.0,,,,,,,999.0,,,,999.0,,1.0,,999.0,,,,,,
1986,2,4,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,-999.0,,,,-999.0,,0.0,,-999.0,,,,,,
1986,2,6,100.0,100.0,,,,,46.0,1317.0,,1253.0,89.0,,,,,0.0,0.0,,,50.0,42.980000000000004,0.0,,,,,,,,,,103.0,72.0,1.0,,,,,,,9999.0,,,,9999.0,,1.0,,9999.0,,,,,,
1986,2,7,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,-99.0,,,,-99.0,,0.0,,-99.0,,,,,,
1986,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,99.0,,,,99.0,,,,99.0,,,,,,
1986,2,9,40.0,30.0,,,,,38.0,1337.0,,1344.0,0.0,,,,,0.0,0.0,,,48.02,35.06,495.0,,,,360.0,360.0,,,,,87.0,72.0,1.0,,,,,,,1.0,,,,-9999.0,,-9999.0,,-9999.0,,,,,,
1986,2,10,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,0.0,,,,,,,,,,,-9.0,,-9.0,,-9.0,,,,,,
1986,2,11,30.0,20.0,,,,,42.0,741.0,,918.0,0.0,,,,,0.0,0.0,,,46.94,35.06,505.0,,,,,,,,,,82.0,80.0,1.0,,,,,,,999.0,,,,999.0,,999.0,,999.0,,,,,,
1986,2,12,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,-999.0,,-999.0,,-999.0,,,,,,
1986,2,14,30.0,20.0,,,,,32.0,1847.0,,1719.0,0.0,,,,,0.0,0.0,,,44.96,28.94,457.0,,,,,,,,,,67.0,63.0,1.0,,,,,,,1.0,,,,9999.0,,9999.0,,9999.0,,,,,,
1986,2,15,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,-99.0,,-99.0,,-99.0,,,,,,
1986,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,99.0,,99.0,,,,,,
1986,2,17,90.0,100.0,,,,,34.0,1833.0,,1917.0,0.0,,,,,0.0,0.0,,,46.04,35.96,15.0,,,,90.0,90.0,,,,,103.0,72.0,1.0,,,,,,,1.0,,,,1.0,,1.0,,-9999.0,,,,,,
1986,2,18,,,,,,,,,,,,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,
1986,2,19,10.0,0.0,,,,,43.0,540.0,,538.0,0.0,,,,,0.0,0.0,,,44.96,30.02,564.0,,,,,,,,,,87.0,63.0,999.0,,,,,,,999.0,,,,999.0,,999.0,,999.0,,,,,,
1986,2,20,,,,,,,,,,,,,,,,,0.0,,,,32.0,,,,,,,,,,,,,,,,,,,,-999.0,,,,-999.0,,-999.0,,,,,,,,
1986,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,
1986,2,22,100.0,100.0,,,,,38.0,2050.0,,2056.0,76.0,,,,,,25.0,,,42.980000000000004,30.92,16.0,,,,,,,,,,77.0,54.0,1.0,,,,,,,9999.0,,,,9999.0,,1.0,,1.0,,,,,,
1986,2,23,,,,,,,,,,,,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,0.0,,,,,,,-99.0,,,,-99.0,,0.0,,,,,,,,
1986,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,99.0,,,,99.0,,,,,,
1986,2,25,90.0,100.0,,,,,69.0,210.0,,358.0,13.0,,,,,0.0,0.0,,,42.980000000000004,33.98,0.0,,,,225.0,225.0,,,,,129.0,103.0,1.0,,,,,,,-9999.0,,,,-9999.0,,1.0,,1.0,,,,,,
1986,2,26,,,,,,,,,,,0.0,,,,,,0.0,,,32.0,32.0,,,,,,,,,,,,,,,,,,,,-9.0,,,,,,0.0,,0.0,,,,,,
1986,2,27,100.0,100.0,,,,,38.0,3.0,,159.0,8.0,,,,,,0.0,,,39.92,30.02,83.0,,,,,,,,,,87.0,72.0,999.0,,,,,,,999.0,,,,1.0,,1.0,,1.0,,,,,,
1986,2,28,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,-999.0,,,,,,,,0.0,,,,,,
1986,2,30,30.0,50.0,,,,,46.0,1022.0,,1020.0,0.0,,,,,0.0,,,,37.04,21.92,574.0,,,,,,,,,,98.0,76.0,9999.0,,,,,,,9999.0,,,,9999.0,,9999.0,,9999.0,,,,,,
1986,2,31,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,,,,,,,,,,,,,,-99.0,,,,,,,-99.0,,,,-99.0,,,,-99.0,,,,,,
1986,3,1,30.0,40.0,,,,,26.0,1424.0,,1433.0,0.0,,,,,0.0,0.0,,,59.0,39.92,431.0,,,,225.0,225.0,,,,,72.0,45.0,1.0,1.0,-9999.0,,-9999.0,,,1.0,,,,-9999.0,,-9999.0,,,,,,,,
1986,3,2,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,0.0,,-9.0,,-9.0,,,0.0,,,,-9.0,,-9.0,,,,,,,,
1986,3,3,40.0,80.0,,,,,24.0,243.0,,104.0,0.0,,,,,0.0,0.0,,,62.959999999999994,35.96,574.0,,,,,,,,,,57.0,40.0,1.0,1.0,999.0,,999.0,,,1.0,,,,999.0,,999.0,,,,,,,,
1986,3,4,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,-999.0,,-999.0,,,,,,,-999.0,,,,,,,,,,
1986,3,6,80.0,60.0,,,,,37.0,1650.0,,1649.0,0.0,,,,,0.0,0.0,,,57.02,44.06,430.0,,,,,,,,,,87.0,76.0,1.0,9999.0,9999.0,,9999.0,,,9999.0,,,,9999.0,,9999.0,,,,,,,,
1986,3,7,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,0.0,-99.0,-99.0,,-99.0,,,,,,,,,,,,,,,,,
1986,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,99.0,,,,,,,,,,,,,,,,,
1986,3,9,100.0,100.0,,,,,30.0,757.0,,914.0,0.0,,,,,0.0,0.0,,,59.0,46.04,58.0,,,,135.0,135.0,,,,,67.0,45.0,1.0,-9999.0,-9999.0,,-9999.0,,,1.0,,,,-9999.0,,1.0,,,,,,,,
1986,3,10,,,,,,,,,,,,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,0.0,-9.0,-9.0,,-9.0,,,,,,,-9.0,,0.0,,,,,,,,
1986,3,11,90.0,80.0,,,,,71.0,832.0,,832.0,112.0,,,,,0.0,0.0,,,57.02,46.04,306.0,,,,,,,,,,190.0,156.0,1.0,999.0,999.0,,999.0,,,999.0,,,,999.0,,1.0,,,,,,,,
1986,3,12,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,-999.0,-999.0,,-999.0,,,-999.0,,,,-999.0,,0.0,,,,,,,,
1986,3,14,80.0,90.0,,,,,42.0,1403.0,,1404.0,20.0,,,,,0.0,0.0,,,53.96,42.980000000000004,209.0,,,,,,,,,,149.0,112.0,9999.0,9999.0,9999.0,,9999.0,,,9999.0,,,,9999.0,,1.0,,,,,,,,
1986,3,15,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,-99.0,-99.0,-99.0,,-99.0,,,-99.0,,,,-99.0,,0.0,,,,,,,,
1986,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,99.0,,,99.0,,,,99.0,,,,,,,,,,
1986,3,17,100.0,100.0,,,,,45.0,1154.0,,1156.0,41.0,,,,,0.0,0.0,,,55.94,46.94,255.0,,,,225.0,225.0,,,,,103.0,94.0,1.0,-9999.0,-9999.0,,-9999.0,,,-9999.0,,,,-9999.0,,1.0,,,,,,,,
1986,3,18,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,,-9.0,-9.0,,-9.0,,,-9.0,,,,-9.0,,0.0,,,,,,,,
1986,3,19,70.0,80.0,,,,,45.0,31.0,,35.0,,,,,,0.0,0.0,,,53.06,41.0,408.0,,,,,,,,,,103.0,94.0,999.0,999.0,999.0,,999.0,,,999.0,,,,999.0,,1.0,,,,,,,,
1986,3,20,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-999.0,-999.0,-999.0,,-999.0,,,-999.0,,,,-999.0,,0.0,,,,,,,,
1986,3,22,40.0,30.0,,,,,37.0,307.0,,314.0,0.0,,,,,0.0,0.0,,,53.06,37.04,615.0,,,,,,,,,,72.0,58.0,9999.0,9999.0,9999.0,,9999.0,,,9999.0,,,,9999.0,,9999.0,,,,,,,,
1986,3,23,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,32.0,,,,,,,,,,,,,-99.0,-99.0,-99.0,,-99.0,,,-99.0,,,,-99.0,,-99.0,,,,,,,,
1986,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,99.0,,99.0,,,99.0,,,,99.0,,99.0,,,,,,,,
1986,3,25,40.0,40.0,,,,,31.0,19.0,,22.0,0.0,,,,,0.0,0.0,,,55.04,35.96,612.0,,,,45.0,45.0,,,,,72.0,40.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0,,,,-9999.0,,-9999.0,,,,,,,,
1986,3,26,,,,,,,,,,,0.0,,,,,0.0,0.0,,,32.0,32.0,,,,,,,,,,,,,-9.0,-9.0,-9.0,,-9.0,,,-9.0,,,,,,,,,,,,,,
1986,3,27,100.0,100.0,,,,,39.0,525.0,,646.0,,,,,,0.0,0.0,,,51.98,42.08,120.0,,,,,,,,,,77.0,54.0,999.0,999.0,999.0,,999.0,,,999.0,,,,1.0,,1.0,,,,,,,,
1986,3,28,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-999.0,-999.0,,-999.0,,,-999.0,,,,,,0.0,,,,,,,,
