YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,FRGT,PGTM,PRCP,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,THIC,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16,WT18,WT21,WV01,WV03,WV20
1967,7,20,0.0,0.0,,,,,,,,1454.0,0.0,,,,0.0,0.0,,,66.92,50.0,,,,,293.0,293.0,,,,,154.0,139.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,7,21,0.0,0.0,,,,,,,,1506.0,0.0,,,,0.0,0.0,,,71.96,53.96,,,,,293.0,293.0,,,,,159.0,134.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,7,22,70.0,80.0,,,,,,,,1400.0,0.0,,,,0.0,0.0,,,66.02,53.06,,,,,293.0,270.0,,,,,129.0,98.0,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1967,7,23,60.0,60.0,,,,,,,,1512.0,0.0,,,,0.0,0.0,,,69.08,55.04,,,,,293.0,293.0,,,,,149.0,134.0,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1967,7,24,10.0,0.0,,,,,,,,1418.0,0.0,,,,0.0,0.0,,,68.0,51.08,,,,,293.0,293.0,,,,,139.0,125.0,1.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,7,25,0.0,0.0,,,,,,,,1436.0,0.0,,,,0.0,0.0,,,71.06,51.98,,,,,270.0,293.0,,,,,154.0,139.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,7,26,0.0,0.0,,,,,,,,1412.0,0.0,,,,0.0,0.0,,,84.02,53.06,,,,,315.0,315.0,,,,,118.0,107.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,7,27,80.0,90.0,,,,,,,,1842.0,0.0,,,,0.0,0.0,,,86.0,53.96,,,,,293.0,315.0,,,,,108.0,103.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,7,28,50.0,50.0,,,,,,,,1500.0,0.0,,,,0.0,0.0,,,87.08000000000001,57.92,,,,,293.0,293.0,,,,,139.0,130.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,7,29,0.0,0.0,,,,,,,,1512.0,0.0,,,,0.0,0.0,,,73.94,55.04,,,,,293.0,293.0,,,,,139.0,130.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,7,30,0.0,0.0,,,,,,,,1412.0,0.0,,,,0.0,0.0,,,75.02,53.96,,,,,293.0,293.0,,,,,134.0,116.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,7,31,0.0,0.0,,,,,,,,1548.0,0.0,,,,0.0,0.0,,,71.96,53.96,,,,,315.0,293.0,,,,,123.0,112.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,1,20.0,20.0,,,,,,,,1842.0,0.0,,,,0.0,0.0,,,75.92,53.96,,,,,315.0,315.0,,,,,129.0,116.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,2,40.0,30.0,,,,,,,,1612.0,0.0,,,,0.0,0.0,,,73.04,53.06,,,,,293.0,293.0,,,,,139.0,130.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,3,20.0,10.0,,,,,,,,1448.0,0.0,,,,0.0,0.0,,,73.04,53.06,,,,,315.0,315.0,,,,,144.0,130.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,4,0.0,0.0,,,,,,,,1718.0,0.0,,,,0.0,0.0,,,69.98,53.06,,,,,293.0,293.0,,,,,159.0,130.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,5,0.0,0.0,,,,,,,,1400.0,0.0,,,,0.0,0.0,,,71.06,53.96,,,,,293.0,293.0,,,,,139.0,107.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,6,10.0,0.0,,,,,,,,1654.0,0.0,,,,0.0,0.0,,,71.06,55.04,,,,,315.0,315.0,,,,,134.0,112.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,7,60.0,70.0,,,,,,,,1742.0,0.0,,,,0.0,0.0,,,75.02,53.06,,,,,315.0,315.0,,,,,113.0,107.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,8,70.0,80.0,,,,,,,,1842.0,0.0,,,,0.0,0.0,,,71.96,55.04,,,,,315.0,315.0,,,,,103.0,98.0,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1967,8,9,50.0,40.0,,,,,,,,1812.0,0.0,,,,0.0,0.0,,,69.98,53.96,,,,,315.0,315.0,,,,,123.0,112.0,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1967,8,10,50.0,30.0,,,,,,,,1712.0,0.0,,,,0.0,0.0,,,66.92,53.96,,,,,293.0,315.0,,,,,134.0,125.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,11,70.0,80.0,,,,,,,,1506.0,0.0,,,,0.0,0.0,,,69.98,53.06,,,,,315.0,315.0,,,,,113.0,107.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,12,0.0,0.0,,,,,,,,1430.0,0.0,,,,0.0,0.0,,,73.94,51.08,,,,,315.0,293.0,,,,,123.0,112.0,1.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,13,0.0,0.0,,,,,,,,1618.0,0.0,,,,0.0,0.0,,,73.94,53.06,,,,,315.0,315.0,,,,,139.0,130.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,14,0.0,0.0,,,,,,,,1512.0,0.0,,,,0.0,0.0,,,73.94,53.06,,,,,315.0,315.0,,,,,134.0,125.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,15,0.0,0.0,,,,,,,,1430.0,0.0,,,,0.0,0.0,,,68.0,53.06,,,,,293.0,293.0,,,,,154.0,139.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,16,30.0,20.0,,,,,,,,1606.0,0.0,,,,0.0,0.0,,,68.0,55.04,,,,,315.0,293.0,,,,,134.0,125.0,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1967,8,17,10.0,10.0,,,,,,,,1536.0,0.0,,,,0.0,0.0,,,75.02,53.96,,,,,315.0,315.0,,,,,139.0,130.0,1.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,18,10.0,0.0,,,,,,,,1548.0,0.0,,,,0.0,0.0,,,69.98,53.06,,,,,315.0,315.0,,,,,149.0,139.0,1.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,19,20.0,10.0,,,,,,,,1612.0,0.0,,,,0.0,0.0,,,68.0,51.98,,,,,315.0,315.0,,,,,149.0,139.0,1.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,20,30.0,30.0,,,,,,,,1500.0,0.0,,,,0.0,0.0,,,66.92,53.06,,,,,315.0,315.0,,,,,139.0,130.0,1.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,21,0.0,0.0,,,,,,,,1606.0,0.0,,,,0.0,0.0,,,73.04,53.96,,,,,315.0,293.0,,,,,129.0,121.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,22,0.0,0.0,,,,,,,,1648.0,0.0,,,,0.0,0.0,,,69.98,55.04,,,,,315.0,315.0,,,,,113.0,107.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,23,40.0,40.0,,,,,,,,1630.0,0.0,,,,0.0,0.0,,,73.94,53.96,,,,,315.0,315.0,,,,,129.0,116.0,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1967,8,24,60.0,70.0,,,,,,,,1654.0,0.0,,,,0.0,0.0,,,71.96,55.04,,,,,315.0,315.0,,,,,134.0,130.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,25,40.0,40.0,,,,,,,,1454.0,0.0,,,,0.0,0.0,,,71.06,55.04,,,,,315.0,315.0,,,,,134.0,125.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,26,10.0,20.0,,,,,,,,1524.0,0.0,,,,0.0,0.0,,,71.96,55.04,,,,,315.0,315.0,,,,,139.0,125.0,1.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,27,40.0,50.0,,,,,,,,1548.0,0.0,,,,0.0,0.0,,,69.98,55.94,,,,,293.0,315.0,,,,,129.0,112.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,28,40.0,50.0,,,,,,,,1518.0,0.0,,,,0.0,0.0,,,73.94,57.92,,,,,293.0,293.0,,,,,129.0,112.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,29,0.0,0.0,,,,,,,,1618.0,0.0,,,,0.0,0.0,,,80.06,53.06,,,,,315.0,315.0,,,,,129.0,125.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,30,0.0,0.0,,,,,,,,1524.0,0.0,,,,0.0,0.0,,,73.04,53.96,,,,,293.0,293.0,,,,,154.0,143.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,8,31,60.0,50.0,,,,,,,,1548.0,0.0,,,,0.0,0.0,,,66.92,53.06,,,,,293.0,293.0,,,,,129.0,116.0,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1967,9,1,40.0,30.0,,,,,,,,1812.0,0.0,,,,0.0,0.0,,,73.94,57.92,,,,,293.0,293.0,,,,,149.0,130.0,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1967,9,2,50.0,60.0,,,,,,,,1524.0,0.0,,,,0.0,0.0,,,78.98,55.94,,,,,293.0,293.0,,,,,134.0,116.0,1.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,9,3,20.0,20.0,,,,,,,,1624.0,0.0,,,,0.0,0.0,,,78.08,55.04,,,,,315.0,315.0,,,,,103.0,98.0,1.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,9,4,40.0,60.0,,,,,,,,1618.0,0.0,,,,0.0,0.0,,,78.08,55.94,,,,,293.0,315.0,,,,,108.0,103.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,9,5,10.0,0.0,,,,,,,,1742.0,0.0,,,,0.0,0.0,,,73.04,59.0,,,,,270.0,270.0,,,,,190.0,161.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,9,6,10.0,10.0,,,,,,,,1548.0,0.0,,,,0.0,0.0,,,73.04,57.02,,,,,293.0,293.0,,,,,139.0,130.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,9,7,30.0,10.0,,,,,,,,1554.0,0.0,,,,0.0,0.0,,,69.08,55.94,,,,,293.0,293.0,,,,,149.0,125.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,9,8,40.0,30.0,,,,,,,,1548.0,0.0,,,,0.0,0.0,,,71.96,57.02,,,,,270.0,270.0,,,,,129.0,112.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,9,9,20.0,0.0,,,,,,,,1706.0,0.0,,,,0.0,0.0,,,73.04,57.02,,,,,293.0,293.0,,,,,154.0,116.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,9,10,30.0,20.0,,,,,,,,1418.0,0.0,,,,0.0,0.0,,,71.96,59.0,,,,,293.0,293.0,,,,,154.0,130.0,1.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,9,11,30.0,40.0,,,,,,,,1524.0,0.0,,,,0.0,0.0,,,75.92,57.02,,,,,293.0,293.0,,,,,129.0,112.0,1.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,9,12,0.0,0.0,,,,,,,,1518.0,0.0,,,,0.0,0.0,,,89.96000000000001,57.02,,,,,293.0,293.0,,,,,108.0,103.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,9,13,0.0,0.0,,,,,,,,1630.0,0.0,,,,0.0,0.0,,,73.04,55.04,,,,,315.0,315.0,,,,,123.0,116.0,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1967,9,14,30.0,30.0,,,,,,,,1524.0,0.0,,,,0.0,0.0,,,69.08,55.94,,,,,293.0,315.0,,,,,134.0,125.0,1.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,9,15,60.0,70.0,,,,,,,,1624.0,0.0,,,,0.0,0.0,,,71.96,55.94,,,,,270.0,270.0,,,,,118.0,107.0,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1967,9,16,30.0,20.0,,,,,,,,1512.0,0.0,,,,0.0,0.0,,,75.02,59.0,,,,,270.0,293.0,,,,,118.0,98.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,9,17,100.0,100.0,,,,,,,,1836.0,0.0,,,,0.0,0.0,,,77.0,64.04,,,,,270.0,293.0,,,,,159.0,134.0,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1967,9,18,30.0,30.0,,,,,,,,524.0,3.0,,,,0.0,0.0,,,77.0,60.08,,,,,293.0,293.0,,,,,129.0,103.0,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1967,9,19,20.0,30.0,,,,,,,,1606.0,0.0,,,,0.0,0.0,,,91.94,57.92,,,,,293.0,293.0,,,,,93.0,85.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,9,20,40.0,70.0,,,,,,,,1548.0,0.0,,,,0.0,0.0,,,91.94,60.98,,,,,293.0,293.0,,,,,98.0,80.0,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1967,9,21,40.0,30.0,,,,,,,,1448.0,0.0,,,,0.0,0.0,,,77.0,60.08,,,,,203.0,203.0,,,,,149.0,130.0,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1967,9,22,80.0,80.0,,,,,,,,1800.0,0.0,,,,0.0,0.0,,,71.06,57.92,,,,,293.0,293.0,,,,,108.0,103.0,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1967,9,23,70.0,80.0,,,,,,,,1418.0,0.0,,,,0.0,0.0,,,73.04,57.92,,,,,315.0,315.0,,,,,98.0,94.0,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1967,9,24,50.0,40.0,,,,,,,,1436.0,0.0,,,,0.0,0.0,,,69.98,57.02,,,,,270.0,270.0,,,,,123.0,98.0,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1967,9,25,30.0,20.0,,,,,,,,1500.0,0.0,,,,0.0,0.0,,,71.06,57.02,,,,,315.0,315.0,,,,,113.0,107.0,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1967,9,26,30.0,20.0,,,,,,,,1424.0,0.0,,,,0.0,0.0,,,73.94,55.94,,,,,315.0,315.0,,,,,134.0,116.0,1.0,,,,,,1.0,,,,,,-9999.0,,,,,
1967,9,27,60.0,50.0,,,,,,,,1454.0,0.0,,,,0.0,0.0,,,69.08,57.02,,,,,270.0,293.0,,,,,134.0,116.0,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1967,9,28,90.0,80.0,,,,,,,,1442.0,0.0,,,,0.0,0.0,,,71.96,57.02,,,,,315.0,293.0,,,,,108.0,98.0,1.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,9,29,60.0,30.0,,,,,,,,1524.0,0.0,,,,0.0,0.0,,,73.94,55.94,,,,,315.0,315.0,,,,,123.0,107.0,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1967,9,30,50.0,60.0,,,,,,,,1354.0,0.0,,,,0.0,0.0,,,69.08,59.0,,,,,270.0,270.0,,,,,175.0,143.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,9,31,-9999.0,-9999.0,,,,,,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,,,-1767.8200000000002,-1767.8200000000002,,,,,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,10,1,50.0,80.0,,,,,,,,24.0,0.0,,,,0.0,0.0,,,73.04,57.92,,,,,270.0,270.0,,,,,118.0,103.0,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1967,10,2,60.0,90.0,,,,,,,,1548.0,97.0,,,,0.0,0.0,,,73.04,51.08,,,,,293.0,293.0,,,,,206.0,179.0,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1967,10,3,10.0,10.0,,,,,,,,1936.0,0.0,,,,0.0,0.0,,,69.98,51.08,,,,,270.0,270.0,,,,,118.0,103.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,10,4,30.0,10.0,,,,,,,,1548.0,0.0,,,,0.0,0.0,,,71.06,50.0,,,,,293.0,293.0,,,,,129.0,94.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,10,5,30.0,20.0,,,,,,,,48.0,20.0,,,,0.0,0.0,,,69.98,55.04,,,,,293.0,293.0,,,,,129.0,103.0,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1967,10,6,0.0,0.0,,,,,,,,1612.0,0.0,,,,0.0,0.0,,,73.04,51.98,,,,,293.0,293.0,,,,,123.0,103.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,10,7,0.0,0.0,,,,,,,,1824.0,0.0,,,,0.0,0.0,,,82.04,50.0,,,,,293.0,293.0,,,,,82.0,72.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,10,8,20.0,30.0,,,,,,,,2024.0,0.0,,,,0.0,0.0,,,78.08,53.96,,,,,270.0,293.0,,,,,129.0,116.0,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1967,10,9,30.0,30.0,,,,,,,,2006.0,0.0,,,,0.0,0.0,,,73.94,51.98,,,,,270.0,270.0,,,,,139.0,116.0,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1967,10,10,50.0,60.0,,,,,,,,1554.0,0.0,,,,0.0,0.0,,,69.08,57.02,,,,,293.0,293.0,,,,,118.0,112.0,-9999.0,,,,,,-9999.0,,,,,,1.0,,,,,
1967,10,11,10.0,10.0,,,,,,,,1412.0,0.0,,,,0.0,0.0,,,78.08,53.06,,,,,270.0,293.0,,,,,139.0,112.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,10,12,0.0,0.0,,,,,,,,1500.0,0.0,,,,0.0,0.0,,,80.96,55.04,,,,,293.0,293.0,,,,,139.0,121.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,10,13,0.0,0.0,,,,,,,,1524.0,0.0,,,,0.0,0.0,,,77.0,53.96,,,,,293.0,270.0,,,,,134.0,112.0,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1967,10,14,0.0,0.0,,,,,,,,1418.0,0.0,,,,0.0,0.0,,,82.04,53.96,,,,,315.0,315.0,,,,,67.0,58.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,10,15,0.0,0.0,,,,,,,,718.0,0.0,,,,0.0,0.0,,,84.91999999999999,62.959999999999994,,,,,158.0,158.0,,,,,98.0,63.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,10,16,0.0,0.0,,,,,,,,1306.0,0.0,,,,0.0,0.0,,,86.0,60.08,,,,,360.0,180.0,,,,,41.0,31.0,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1967,10,17,10.0,0.0,,,,,,,,1848.0,0.0,,,,0.0,0.0,,,82.94,53.96,,,,,270.0,270.0,,,,,103.0,94.0,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1967,10,18,10.0,20.0,,,,,,,,1542.0,0.0,,,,0.0,0.0,,,71.96,53.06,,,,,270.0,270.0,,,,,144.0,130.0,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1967,10,19,0.0,0.0,,,,,,,,1612.0,0.0,,,,0.0,0.0,,,78.08,50.0,,,,,293.0,293.0,,,,,108.0,103.0,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1967,10,20,10.0,10.0,,,,,,,,1248.0,0.0,,,,0.0,0.0,,,69.08,50.0,,,,,293.0,293.0,,,,,129.0,116.0,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1967,10,21,80.0,90.0,,,,,,,,6.0,3.0,,,,0.0,0.0,,,66.92,51.08,,,,,270.0,270.0,,,,,108.0,94.0,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1967,10,22,60.0,70.0,,,,,,,,1630.0,3.0,,,,0.0,0.0,,,62.959999999999994,57.02,,,,,270.0,270.0,,,,,134.0,112.0,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1967,10,23,20.0,10.0,,,,,,,,1842.0,0.0,,,,0.0,0.0,,,71.06,53.96,,,,,270.0,293.0,,,,,108.0,98.0,1.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,10,24,90.0,90.0,,,,,,,,1330.0,0.0,,,,0.0,0.0,,,69.08,51.08,,,,,293.0,293.0,,,,,123.0,112.0,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1967,10,25,80.0,80.0,,,,,,,,1648.0,0.0,,,,0.0,0.0,,,71.06,46.94,,,,,270.0,270.0,,,,,129.0,116.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,10,26,20.0,30.0,,,,,,,,1736.0,0.0,,,,0.0,0.0,,,66.92,46.04,,,,,270.0,270.0,,,,,139.0,125.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,10,27,70.0,80.0,,,,,,,,1642.0,0.0,,,,0.0,0.0,,,71.06,46.94,,,,,270.0,270.0,,,,,144.0,125.0,1.0,,,,,,1.0,,,,,,1.0,,,,,
1967,10,28,40.0,40.0,,,,,,,,1436.0,0.0,,,,0.0,0.0,,,66.92,51.08,,,,,270.0,270.0,,,,,195.0,161.0,1.0,,,,,,-9999.0,,,,,,1.0,,,,,
1967,10,29,0.0,0.0,,,,,,,,1318.0,0.0,,,,0.0,0.0,,,73.94,46.94,,,,,270.0,293.0,,,,,77.0,72.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,10,30,0.0,0.0,,,,,,,,518.0,0.0,,,,0.0,0.0,,,80.06,51.08,,,,,135.0,135.0,,,,,108.0,103.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,,,,,
1967,10,31,10.0,0.0,,,,,,,,1754.0,0.0,,,,0.0,0.0,,,82.94,48.92,,,,,293.0,293.0,,,,,87.0,76.0,-9999.0,,,,,,1.0,,,,,,-9999.0,,,,,
1967,11,1,0.0,0.0,,,,,,,,1712.0,0.0,,,,0.0,0.0,,,84.91999999999999,51.08,,,,,293.0,293.0,,,,,103.0,98.0,-9999.0,-9999.0,,,-9999.0,,1.0,,,,,,-9999.0,,,,,
1967,11,2,0.0,0.0,,,,,,,,1606.0,0.0,,,,0.0,0.0,,,84.91999999999999,51.08,,,,,293.0,293.0,,,,,87.0,80.0,-9999.0,-9999.0,,,-9999.0,,1.0,,,,,,-9999.0,,,,,
1967,11,3,20.0,20.0,,,,,,,,1342.0,0.0,,,,0.0,0.0,,,68.0,48.92,,,,,293.0,293.0,,,,,77.0,67.0,1.0,-9999.0,,,-9999.0,,1.0,,,,,,-9999.0,,,,,
1967,11,4,100.0,90.0,,,,,,,,1806.0,0.0,,,,0.0,0.0,,,64.94,51.08,,,,,248.0,248.0,,,,,72.0,63.0,1.0,-9999.0,,,-9999.0,,1.0,,,,,,-9999.0,,,,,
1967,11,5,100.0,100.0,,,,,,,,730.0,3.0,,,,0.0,0.0,,,62.959999999999994,55.04,,,,,135.0,135.0,,,,,57.0,54.0,-9999.0,-9999.0,,,-9999.0,,-9999.0,,,,,,1.0,,,,,
1967,11,6,40.0,50.0,,,,,,,,1954.0,0.0,,,,0.0,0.0,,,71.96,50.0,,,,,293.0,293.0,,,,,77.0,72.0,1.0,-9999.0,,,-9999.0,,1.0,,,,,,-9999.0,,,,,
1967,11,7,50.0,70.0,,,,,,,,1618.0,0.0,,,,0.0,0.0,,,68.0,51.08,,,,,203.0,180.0,,,,,139.0,107.0,1.0,-9999.0,,,-9999.0,,1.0,,,,,,-9999.0,,,,,
1967,11,8,80.0,80.0,,,,,,,,1312.0,0.0,,,,0.0,0.0,,,69.98,53.06,,,,,248.0,248.0,,,,,113.0,76.0,-9999.0,-9999.0,,,-9999.0,,-9999.0,,,,,,1.0,,,,,
1967,11,9,50.0,80.0,,,,,,,,1306.0,0.0,,,,0.0,0.0,,,64.94,50.0,,,,,293.0,293.0,,,,,103.0,94.0,-9999.0,-9999.0,,,-9999.0,,-9999.0,,,,,,-9999.0,,,,,
1967,11,10,40.0,60.0,,,,,,,,1506.0,0.0,,,,0.0,0.0,,,69.08,50.0,,,,,293.0,293.0,,,,,93.0,80.0,-9999.0,-9999.0,,,-9999.0,,-9999.0,,,,,,-9999.0,,,,,
1967,11,11,100.0,100.0,,,,,,,,1542.0,0.0,,,,0.0,0.0,,,66.92,51.98,,,,,203.0,203.0,,,,,77.0,67.0,1.0,1.0,,,-9999.0,,1.0,,,,,,-9999.0,,,,,
1967,11,12,100.0,100.0,,,,,,,,1300.0,0.0,,,,0.0,0.0,,,64.04,53.96,,,,,135.0,90.0,,,,,67.0,63.0,1.0,-9999.0,,,-9999.0,,1.0,,,,,,1.0,,,,,
1967,11,13,100.0,100.0,,,,,,,,2118.0,33.0,,,,0.0,0.0,,,62.959999999999994,57.92,,,,,203.0,203.0,,,,,206.0,188.0,1.0,-9999.0,,,-9999.0,,1.0,,,,,,1.0,,,,,
1967,11,14,40.0,20.0,,,,,,,,330.0,38.0,,,,0.0,0.0,,,66.92,53.96,,,,,203.0,203.0,,,,,87.0,72.0,1.0,-9999.0,,,-9999.0,,-9999.0,,,,,,1.0,,,,,
1967,11,15,90.0,90.0,,,,,,,,1824.0,0.0,,,,0.0,0.0,,,66.92,51.08,,,,,293.0,293.0,,,,,72.0,63.0,1.0,-9999.0,,,-9999.0,,1.0,,,,,,-9999.0,,,,,
1967,11,16,50.0,30.0,,,,,,,,1706.0,0.0,,,,0.0,0.0,,,71.06,51.08,,,,,293.0,293.0,,,,,51.0,45.0,1.0,-9999.0,,,-9999.0,,1.0,,,,,,-9999.0,,,,,
1967,11,17,60.0,40.0,,,,,,,,1512.0,0.0,,,,0.0,0.0,,,69.08,53.96,,,,,225.0,225.0,,,,,77.0,63.0,-9999.0,-9999.0,,,-9999.0,,1.0,,,,,,1.0,,,,,
1967,11,18,80.0,60.0,,,,,,,,1448.0,0.0,,,,0.0,0.0,,,68.0,53.96,,,,,293.0,293.0,,,,,113.0,98.0,1.0,-9999.0,,,-9999.0,,1.0,,,,,,1.0,,,,,
1967,11,19,50.0,20.0,,,,,,,,430.0,3.0,,,,0.0,0.0,,,60.98,50.0,,,,,270.0,270.0,,,,,103.0,94.0,-9999.0,-9999.0,,,-9999.0,,-9999.0,,,,,,1.0,,,,,
1967,11,20,30.0,10.0,,,,,,,,118.0,0.0,,,,0.0,0.0,,,66.02,48.02,,,,,90.0,68.0,,,,,67.0,58.0,-9999.0,-9999.0,,,-9999.0,,-9999.0,,,,,,-9999.0,,,,,
