YEAR,MONTH,DAY,ACMH,ACSH,ADPT,ASLP,ASTP,AWBT,AWND,FMTM,PGTM,PRCP,PSUN,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT05,WT07,WT08,WT10,WT11,WT12,WT13,WT14,WT16,WT18,WV03,WV20
1990,10,7,20.0,10.0,,,,,58.0,1553.0,1505.0,0.0,,,,,0.0,0.0,,89.06,75.92,,672.0,60.0,,,45.0,,,80.0,,,123.0,,,,,,,,,,,,,-9999.0,,,
1990,10,8,20.0,30.0,,,,,49.0,1455.0,1311.0,0.0,,,,,0.0,0.0,,89.06,75.92,,657.0,60.0,,,45.0,,,76.0,,,113.0,,,,,,,,,,,,,-9999.0,,,
1990,10,9,60.0,80.0,,,,,55.0,1755.0,1328.0,0.0,,,,,0.0,0.0,,89.06,73.94,,666.0,60.0,,,45.0,,,80.0,,,113.0,,,,,,,,,,,,,-9999.0,,,
1990,10,10,70.0,70.0,,,,,57.0,1455.0,1511.0,0.0,,,,,0.0,0.0,,87.98,73.94,,623.0,50.0,,,45.0,,,94.0,,,123.0,,,,,,,,,,,,,-9999.0,,,
1990,10,11,70.0,70.0,,,,,65.0,1754.0,1304.0,8.0,,,,,0.0,0.0,,87.08000000000001,73.94,,581.0,70.0,,,45.0,,,80.0,,,129.0,,,,,,,,,,,,,1.0,,,
1990,10,12,50.0,50.0,,,,,61.0,1754.0,1437.0,0.0,,,,,0.0,0.0,,87.98,73.94,,618.0,60.0,,,45.0,,,80.0,,,134.0,,,,,,,,,,,,,1.0,,,
1990,10,13,30.0,40.0,,,,,57.0,1255.0,1339.0,0.0,,,,,0.0,0.0,,87.98,75.02,,665.0,70.0,,,45.0,,,80.0,,,113.0,,,,,,,,,,,,,-9999.0,,,
1990,10,14,10.0,20.0,,,,,45.0,1253.0,1152.0,0.0,,,,,0.0,0.0,,89.06,73.04,,626.0,50.0,,,90.0,,,72.0,,,113.0,,,,,,,,,,,,,-9999.0,,,
1990,10,15,10.0,10.0,,,,,55.0,1755.0,1308.0,0.0,,,,,0.0,0.0,,89.06,75.02,,638.0,70.0,,,45.0,,,72.0,,,118.0,,,,,,,,,,,,,-9999.0,,,
1990,10,16,40.0,30.0,,,,,46.0,1554.0,1622.0,5.0,,,,,0.0,0.0,,89.96000000000001,71.96,,665.0,60.0,,,45.0,,,80.0,,,113.0,,,,,,,,,,,,,1.0,,,
1990,10,17,60.0,60.0,,,,,51.0,1151.0,1514.0,20.0,,,,,0.0,0.0,,87.98,71.96,,612.0,90.0,,,45.0,,,80.0,,,113.0,,,,,,,,,,,,,1.0,,,
1990,10,18,40.0,40.0,,,,,53.0,2055.0,1344.0,0.0,,,,,0.0,0.0,,87.98,75.92,,629.0,60.0,,,45.0,,,72.0,,,113.0,,,,,,,,,,,,,-9999.0,,,
1990,10,19,50.0,50.0,,,,,30.0,1555.0,1532.0,0.0,,,,,0.0,0.0,,91.04,71.06,,587.0,140.0,,,135.0,,,76.0,,,87.0,,,,,,,,,,,,,-9999.0,,,
1990,10,20,80.0,100.0,,,,,18.0,1355.0,1400.0,20.0,,,,,0.0,0.0,,87.98,73.04,,473.0,180.0,,,180.0,,,54.0,,,62.0,,,,,,,,,,,,,1.0,,,
1990,10,21,70.0,90.0,,,,,36.0,1654.0,1505.0,0.0,,,,,0.0,0.0,,87.98,73.04,,564.0,70.0,,,45.0,,,63.0,,,93.0,,,,,,,,,,,,,-9999.0,,,
1990,10,22,50.0,60.0,,,,,45.0,1455.0,1400.0,0.0,,,,,0.0,0.0,,89.06,75.02,,628.0,70.0,,,45.0,,,67.0,,,108.0,,,,,,,,,,,,,-9999.0,,,
1990,10,23,50.0,70.0,,,,,30.0,1651.0,1205.0,48.0,,,,,0.0,0.0,,84.91999999999999,71.06,,637.0,60.0,,,45.0,,,63.0,,,87.0,,,,,,,,,,,,,1.0,,,
1990,10,24,30.0,20.0,,,,,42.0,2354.0,1501.0,0.0,,,,,0.0,0.0,,87.08000000000001,73.04,,645.0,60.0,,,45.0,,,80.0,,,108.0,,,,,,,,,,,,,-9999.0,,,
1990,10,25,30.0,40.0,,,,,53.0,2354.0,1309.0,5.0,,,,,0.0,0.0,,87.08000000000001,73.04,,568.0,60.0,,,45.0,,,80.0,,,108.0,,,,,,,,,,,,,1.0,,,
1990,10,26,40.0,50.0,,,,,47.0,1654.0,1331.0,0.0,,,,,0.0,0.0,,86.0,73.04,,556.0,60.0,,,45.0,,,63.0,,,98.0,,,,,,,,,,,,,1.0,,,
1990,10,27,20.0,20.0,,,,,47.0,1855.0,1428.0,0.0,,,,,0.0,0.0,,87.08000000000001,68.0,,516.0,60.0,,,45.0,,,80.0,,,118.0,,,,,,,,,,,,,-9999.0,,,
1990,10,28,60.0,50.0,,,,,46.0,1355.0,1340.0,3.0,,,,,0.0,0.0,,87.08000000000001,73.04,,552.0,80.0,,,90.0,,,80.0,,,118.0,,,,,,,,,,,,,1.0,,,
1990,10,29,70.0,70.0,,,,,53.0,1553.0,1514.0,8.0,,,,,0.0,0.0,,84.91999999999999,71.96,,495.0,60.0,,,45.0,,,76.0,,,113.0,,,,,,,,,,,,,1.0,,,
1990,10,30,50.0,50.0,,,,,48.0,1355.0,949.0,0.0,,,,,0.0,0.0,,87.08000000000001,73.94,,402.0,50.0,,,45.0,,,80.0,,,123.0,,,,,,,,,,,,,-9999.0,,,
1990,10,31,70.0,60.0,,,,,44.0,1450.0,1456.0,0.0,,,,,0.0,0.0,,87.98,75.02,,386.0,70.0,,,45.0,,,76.0,,,103.0,,,,,,,,,,,,,-9999.0,,,
1990,11,1,60.0,50.0,,,,,26.0,1155.0,1154.0,0.0,,,,,0.0,0.0,,89.96000000000001,69.98,,530.0,140.0,,,135.0,,,67.0,,,77.0,,,,,,,,,,,,,-9999.0,,,
1990,11,2,40.0,30.0,,,,,38.0,1154.0,1303.0,0.0,,,,,0.0,0.0,,89.96000000000001,71.96,,597.0,40.0,,,45.0,,,67.0,,,103.0,,,,,,,,,,,,,1.0,,,
1990,11,3,40.0,60.0,,,,,55.0,1155.0,1301.0,5.0,,,,,0.0,0.0,,87.08000000000001,75.02,,572.0,60.0,,,45.0,,,80.0,,,103.0,,,,,,,,,,,,,1.0,,,
1990,11,4,40.0,40.0,,,,,37.0,1453.0,1634.0,0.0,,,,,0.0,0.0,,89.06,69.98,,622.0,50.0,,,45.0,,,72.0,,,103.0,,,,,,,,,,,,,-9999.0,,,
1990,11,5,70.0,80.0,,,,,40.0,1555.0,1509.0,5.0,,,,,0.0,0.0,,87.08000000000001,71.96,,471.0,60.0,,,45.0,,,72.0,,,108.0,,,,,,,,,,,,,1.0,,,
1990,11,6,70.0,60.0,,,,,44.0,1555.0,1212.0,0.0,,,,,0.0,0.0,,89.06,75.02,,518.0,70.0,,,45.0,,,72.0,,,93.0,,,,,,,,,,,,,-9999.0,,,
1990,11,7,70.0,80.0,,,,,28.0,1649.0,1652.0,3.0,,,,,0.0,0.0,,89.06,73.04,,430.0,310.0,,,315.0,,,72.0,,,72.0,,,,,,,,,,,,,1.0,,,
1990,11,8,50.0,60.0,,,,,43.0,2055.0,1250.0,0.0,,,,,0.0,0.0,,89.06,73.94,,545.0,60.0,,,45.0,,,63.0,,,103.0,,,,,,,,,,,,,-9999.0,,,
1990,11,9,40.0,60.0,,,,,36.0,1455.0,1347.0,0.0,,,,,0.0,0.0,,86.0,69.98,,604.0,140.0,,,135.0,,,58.0,,,72.0,,,,,,,,,,,,,-9999.0,,,
1990,11,10,10.0,0.0,,,,,26.0,1455.0,1458.0,0.0,,,,,0.0,0.0,,87.98,66.92,,644.0,180.0,,,180.0,,,40.0,,,51.0,,,,,,,,,,,,,-9999.0,,,
1990,11,11,70.0,80.0,,,,,22.0,2355.0,1339.0,0.0,,,,,0.0,0.0,,87.98,64.94,,394.0,310.0,,,45.0,,,40.0,,,67.0,,,,,,,,,,,,,1.0,,,
1990,11,12,100.0,100.0,,,,,38.0,1552.0,2113.0,114.0,,,,,0.0,0.0,,78.98,71.96,,18.0,30.0,,,360.0,,,58.0,,,98.0,,,,,,,,,,,,,1.0,,,
1990,11,13,100.0,100.0,,,,,55.0,355.0,352.0,15.0,,,,,0.0,0.0,,80.06,75.02,,32.0,60.0,,,45.0,,,94.0,,,134.0,,,,,,,,,,,,,1.0,,,
1990,11,14,60.0,60.0,,,,,57.0,1651.0,942.0,0.0,,,,,0.0,0.0,,82.94,73.94,,518.0,90.0,,,90.0,,,94.0,,,134.0,,,,,,,,,,,,,1.0,,,
1990,11,15,50.0,50.0,,,,,39.0,1255.0,1348.0,0.0,,,,,0.0,0.0,,84.91999999999999,73.04,,524.0,80.0,,,90.0,,,67.0,,,93.0,,,,,,,,,,,,,1.0,,,
1990,11,16,90.0,90.0,,,,,30.0,1512.0,1409.0,48.0,,,,,0.0,0.0,,80.96,69.98,,225.0,50.0,,,45.0,,,54.0,,,72.0,,,,,,,,,,,,,1.0,,,
1990,11,17,100.0,100.0,,,,,24.0,1655.0,1550.0,340.0,,,,,0.0,0.0,,73.94,69.98,,0.0,110.0,,,90.0,,,54.0,,,72.0,,,,,,,,,,,,,1.0,,,
1990,11,18,100.0,100.0,,,,,61.0,1854.0,2227.0,28.0,,,,,0.0,0.0,,78.98,71.06,,0.0,80.0,,,90.0,,,89.0,,,134.0,,,,,,,,,,,,,1.0,,,
1990,11,19,100.0,100.0,,,,,61.0,1153.0,1141.0,58.0,,,,,0.0,0.0,,84.91999999999999,71.96,,236.0,70.0,,,45.0,,,89.0,,,139.0,,,,,,,,,,,,,1.0,,,
1990,11,20,90.0,100.0,,,,,33.0,1655.0,1033.0,69.0,,,,,0.0,0.0,,80.06,73.04,,33.0,130.0,,,135.0,,,63.0,,,93.0,,,,,,,,,,,,,1.0,,,
1990,11,21,70.0,80.0,,,,,14.0,1955.0,1937.0,23.0,,,,,0.0,0.0,,86.0,71.06,,487.0,170.0,,,180.0,,,36.0,,,51.0,,,,,,,,,,,,,1.0,,,
1990,11,22,70.0,70.0,,,,,21.0,1355.0,1312.0,8.0,,,,,0.0,0.0,,84.02,73.94,,387.0,190.0,,,180.0,,,45.0,,,62.0,,,,,,,,,,,,,1.0,,,
1990,11,23,90.0,90.0,,,,,46.0,2155.0,2103.0,33.0,,,,,0.0,0.0,,82.94,68.0,,273.0,320.0,,,315.0,,,89.0,,,123.0,,,,,,,,,,,,,1.0,,,
1990,11,24,30.0,50.0,,,,,33.0,2355.0,1212.0,0.0,,,,,0.0,0.0,,78.08,59.0,,424.0,330.0,,,315.0,,,63.0,,,98.0,,,,,,,,,,,,,-9999.0,,,
1990,11,25,50.0,50.0,,,,,18.0,1152.0,1520.0,0.0,,,,,0.0,0.0,,80.06,57.02,,585.0,170.0,,,180.0,,,36.0,,,51.0,,,,,,,,,,,,,-9999.0,,,
1990,11,26,20.0,40.0,,,,,16.0,1254.0,1340.0,0.0,,,,,0.0,0.0,,82.04,60.08,,531.0,200.0,,,180.0,,,40.0,,,57.0,,,,,,,,,,,,,-9999.0,,,
1990,11,27,80.0,60.0,,,,,25.0,2253.0,1214.0,0.0,,,,,0.0,0.0,,84.91999999999999,66.02,,396.0,70.0,,,135.0,,,45.0,,,67.0,,,,,,,,,,,,,-9999.0,,,
1990,11,28,100.0,100.0,,,,,26.0,904.0,1512.0,3.0,,,,,0.0,0.0,,82.94,71.06,,61.0,20.0,,,45.0,,,45.0,,,62.0,,,,,,,,,,,,,1.0,,,
1990,11,29,50.0,50.0,,,,,32.0,1555.0,1347.0,0.0,,,,,0.0,0.0,,87.98,71.96,,478.0,80.0,,,45.0,,,63.0,,,103.0,,,,,,,,,,,,,-9999.0,,,
1990,11,30,60.0,60.0,,,,,39.0,1755.0,1408.0,0.0,,,,,0.0,0.0,,84.91999999999999,73.94,,465.0,60.0,,,45.0,,,63.0,,,118.0,,,,,,,,,,,,,-9999.0,,,
1990,11,31,-9999.0,-9999.0,,,,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,-9999.0,,-1767.8200000000002,-1767.8200000000002,,-9999.0,-9999.0,,,-9999.0,,,-9999.0,,,-9999.0,,,,,,,,,,,,,-9999.0,,,
1990,12,1,40.0,40.0,,,,,53.0,1155.0,1344.0,0.0,,,,,0.0,0.0,,84.91999999999999,73.94,,606.0,80.0,,,90.0,,,94.0,,,123.0,,,,-9999.0,,,,,,,,,-9999.0,,,
1990,12,2,40.0,40.0,,,,,32.0,1652.0,1520.0,3.0,,,,,0.0,0.0,,84.02,71.96,,498.0,60.0,,,45.0,,,54.0,,,87.0,,,,-9999.0,,,,,,,,,1.0,,,
1990,12,3,60.0,80.0,,,,,41.0,1552.0,1435.0,0.0,,,,,0.0,0.0,,84.02,69.98,,597.0,50.0,,,45.0,,,67.0,,,93.0,,,,-9999.0,,,,,,,,,1.0,,,
1990,12,4,50.0,50.0,,,,,44.0,1355.0,1351.0,0.0,,,,,0.0,0.0,,84.02,68.0,,586.0,60.0,,,45.0,,,72.0,,,93.0,,,,-9999.0,,,,,,,,,-9999.0,,,
1990,12,5,30.0,20.0,,,,,41.0,1455.0,1447.0,0.0,,,,,0.0,0.0,,84.91999999999999,69.08,,556.0,20.0,,,360.0,,,63.0,,,87.0,,,,-9999.0,,,,,,,,,-9999.0,,,
1990,12,6,10.0,20.0,,,,,26.0,1654.0,1320.0,0.0,,,,,0.0,0.0,,84.91999999999999,66.02,,535.0,50.0,,,45.0,,,45.0,,,93.0,,,,-9999.0,,,,,,,,,-9999.0,,,
1990,12,7,20.0,40.0,,,,,29.0,1355.0,1826.0,0.0,,,,,0.0,0.0,,86.0,66.02,,439.0,190.0,,,360.0,,,40.0,,,62.0,,,,-9999.0,,,,,,,,,-9999.0,,,
1990,12,8,50.0,50.0,,,,,51.0,2155.0,2128.0,28.0,,,,,0.0,0.0,,80.96,69.98,,352.0,50.0,,,45.0,,,80.0,,,149.0,,,,-9999.0,,,,,,,,,1.0,,,
1990,12,9,40.0,30.0,,,,,76.0,2054.0,1715.0,0.0,,,,,0.0,0.0,,80.06,69.98,,465.0,70.0,,,45.0,,,103.0,,,164.0,,,,-9999.0,,,,,,,,,-9999.0,,,
1990,12,10,40.0,40.0,,,,,83.0,1654.0,48.0,0.0,,,,,0.0,0.0,,82.04,71.96,,442.0,60.0,,,45.0,,,103.0,,,164.0,,,,-9999.0,,,,,,,,,-9999.0,,,
1990,12,11,70.0,70.0,,,,,72.0,1455.0,1553.0,5.0,,,,,0.0,0.0,,82.04,69.98,,418.0,60.0,,,45.0,,,98.0,,,134.0,,,,-9999.0,,,,,,,,,1.0,,,
1990,12,12,80.0,90.0,,,,,65.0,1726.0,1222.0,3.0,,,,,0.0,0.0,,80.96,71.06,,216.0,80.0,,,45.0,,,94.0,,,134.0,,,,-9999.0,,,,,,,,,1.0,,,
1990,12,13,100.0,100.0,,,,,73.0,1955.0,1454.0,5.0,,,,,0.0,0.0,,80.96,69.98,,268.0,70.0,,,45.0,,,103.0,,,144.0,,,,-9999.0,,,,,,,,,1.0,,,
1990,12,14,70.0,80.0,,,,,88.0,752.0,502.0,3.0,,,,,0.0,0.0,,82.04,69.98,,452.0,60.0,,,45.0,,,125.0,,,159.0,,,,-9999.0,,,,,,,,,1.0,,,
1990,12,15,30.0,30.0,,,,,44.0,1052.0,1344.0,0.0,,,,,0.0,0.0,,82.94,64.94,,441.0,90.0,,,45.0,,,76.0,,,118.0,,,,-9999.0,,,,,,,,,-9999.0,,,
1990,12,16,40.0,30.0,,,,,24.0,1352.0,1402.0,0.0,,,,,0.0,0.0,,84.91999999999999,66.02,,474.0,160.0,,,135.0,,,45.0,,,62.0,,,,-9999.0,,,,,,,,,-9999.0,,,
1990,12,17,90.0,100.0,,,,,23.0,1351.0,1509.0,0.0,,,,,0.0,0.0,,82.04,66.02,,5.0,350.0,,,45.0,,,40.0,,,72.0,,,,-9999.0,,,,,,,,,-9999.0,,,
1990,12,18,90.0,100.0,,,,,42.0,2055.0,1856.0,442.0,,,,,0.0,0.0,,78.08,66.92,,90.0,60.0,,,45.0,,,72.0,,,118.0,,,,1.0,,,,,,,,,1.0,,,
1990,12,19,80.0,90.0,,,,,39.0,2355.0,1518.0,180.0,,,,,0.0,0.0,,78.08,68.0,,71.0,50.0,,,360.0,,,63.0,,,113.0,,,,-9999.0,,,,,,,,,1.0,,,
1990,12,20,90.0,90.0,,,,,57.0,1312.0,900.0,130.0,,,,,0.0,0.0,,78.08,69.08,,65.0,40.0,,,45.0,,,76.0,,,123.0,,,,-9999.0,,,,,,,,,1.0,,,
1990,12,21,100.0,100.0,,,,,54.0,353.0,623.0,0.0,,,,,0.0,0.0,,78.98,71.96,,2.0,60.0,,,45.0,,,80.0,,,123.0,,,,-9999.0,,,,,,,,,-9999.0,,,
1990,12,22,100.0,100.0,,,,,52.0,1211.0,623.0,25.0,,,,,0.0,0.0,,78.98,71.96,,2.0,130.0,,,45.0,,,80.0,,,123.0,,,,-9999.0,,,,,,,,,1.0,,,
1990,12,23,90.0,100.0,,,,,48.0,1119.0,617.0,244.0,,,,,0.0,0.0,,77.0,69.98,,41.0,140.0,,,180.0,,,80.0,,,139.0,,,,-9999.0,,,,,,,,,1.0,,,
1990,12,24,60.0,80.0,,,,,36.0,1144.0,1144.0,23.0,,,,,0.0,0.0,,78.98,62.959999999999994,,182.0,250.0,,,225.0,,,125.0,,,164.0,,,,-9999.0,,,,,,,,,1.0,,,
1990,12,25,80.0,100.0,,,,,34.0,755.0,724.0,107.0,,,,,0.0,0.0,,78.08,62.059999999999995,,81.0,180.0,,,180.0,,,72.0,,,123.0,,,,-9999.0,,,,,,,,,1.0,,,
1990,12,26,80.0,90.0,,,,,32.0,1555.0,1414.0,10.0,,,,,0.0,0.0,,75.92,62.959999999999994,,189.0,140.0,,,135.0,,,72.0,,,87.0,,,,-9999.0,,,,,,,,,1.0,,,
1990,12,27,70.0,60.0,,,,,39.0,1755.0,2011.0,43.0,,,,,0.0,0.0,,80.06,64.94,,368.0,230.0,,,225.0,,,80.0,,,118.0,,,,-9999.0,,,,,,,,,1.0,,,
1990,12,28,50.0,40.0,,,,,49.0,1155.0,1154.0,0.0,,,,,0.0,0.0,,78.98,64.94,,449.0,300.0,,,315.0,,,80.0,,,108.0,,,,-9999.0,,,,,,,,,-9999.0,,,
1990,12,29,20.0,20.0,,,,,33.0,1555.0,1501.0,0.0,,,,,0.0,0.0,,78.98,59.0,,521.0,320.0,,,360.0,,,72.0,,,118.0,,,,-9999.0,,,,,,,,,-9999.0,,,
1990,12,30,40.0,60.0,,,,,36.0,1955.0,1933.0,0.0,,,,,0.0,0.0,,78.98,57.02,,455.0,330.0,,,315.0,,,72.0,,,123.0,,,,-9999.0,,,,,,,,,-9999.0,,,
1990,12,31,20.0,20.0,,,,,36.0,1555.0,1626.0,0.0,,,,,0.0,0.0,,78.08,59.0,,543.0,60.0,,,360.0,,,72.0,,,98.0,,,,-9999.0,,,,,,,,,-9999.0,,,
1991,1,1,30.0,40.0,,,,,36.0,1554.0,1124.0,0.0,,,,,0.0,0.0,,77.0,60.08,,493.0,70.0,,,45.0,,,76.0,,,103.0,,,,,,,-9999.0,,,,,,-9999.0,,,
1991,1,2,40.0,40.0,,,,,30.0,1755.0,1724.0,0.0,,,,,0.0,0.0,,78.08,60.08,,319.0,60.0,,,45.0,,,63.0,,,77.0,,,,,,,-9999.0,,,,,,-9999.0,,,
1991,1,3,80.0,100.0,,,,,29.0,1955.0,2010.0,0.0,,,,,0.0,0.0,,75.92,59.0,,0.0,60.0,,,45.0,,,45.0,,,51.0,,,,,,,-9999.0,,,,,,-9999.0,,,
1991,1,4,90.0,80.0,,,,,40.0,1053.0,1545.0,0.0,,,,,0.0,0.0,,78.98,62.959999999999994,,205.0,30.0,,,45.0,,,72.0,,,103.0,,,,,,,-9999.0,,,,,,1.0,,,
1991,1,5,60.0,60.0,,,,,32.0,1553.0,1545.0,5.0,,,,,0.0,0.0,,78.98,64.04,,374.0,70.0,,,45.0,,,67.0,,,93.0,,,,,,,-9999.0,,,,,,1.0,,,
1991,1,6,60.0,40.0,,,,,51.0,1453.0,1507.0,0.0,,,,,0.0,0.0,,78.98,66.02,,530.0,70.0,,,45.0,,,89.0,,,108.0,,,,,,,-9999.0,,,,,,1.0,,,
1991,1,7,60.0,70.0,,,,,45.0,1454.0,1523.0,10.0,,,,,0.0,0.0,,80.06,68.0,,358.0,50.0,,,45.0,,,72.0,,,108.0,,,,,,,-9999.0,,,,,,1.0,,,
1991,1,8,10.0,20.0,,,,,30.0,1355.0,1423.0,0.0,,,,,0.0,0.0,,82.94,66.02,,598.0,140.0,,,135.0,,,76.0,,,87.0,,,,,,,-9999.0,,,,,,-9999.0,,,
1991,1,9,40.0,60.0,,,,,34.0,2153.0,1345.0,0.0,,,,,0.0,0.0,,80.06,62.959999999999994,,399.0,60.0,,,45.0,,,63.0,,,87.0,,,,,,,-9999.0,,,,,,-9999.0,,,
1991,1,10,30.0,30.0,,,,,51.0,1255.0,1000.0,0.0,,,,,0.0,0.0,,80.96,69.98,,589.0,50.0,,,45.0,,,89.0,,,113.0,,,,,,,-9999.0,,,,,,-9999.0,,,
1991,1,11,20.0,30.0,,,,,37.0,1551.0,1551.0,0.0,,,,,0.0,0.0,,82.94,64.94,,506.0,90.0,,,90.0,,,76.0,,,103.0,,,,,,,-9999.0,,,,,,-9999.0,,,
1991,1,12,20.0,20.0,,,,,27.0,1454.0,1120.0,0.0,,,,,0.0,0.0,,84.02,66.02,,490.0,70.0,,,360.0,,,54.0,,,103.0,,,,,,,-9999.0,,,,,,-9999.0,,,
1991,1,13,40.0,40.0,,,,,31.0,1455.0,1501.0,0.0,,,,,0.0,0.0,,84.91999999999999,64.94,,548.0,130.0,,,135.0,,,80.0,,,103.0,,,,,,,-9999.0,,,,,,1.0,,,
1991,1,14,40.0,40.0,,,,,30.0,1753.0,1339.0,3.0,,,,,0.0,0.0,,84.02,68.0,,425.0,50.0,,,45.0,,,58.0,,,82.0,,,,,,,-9999.0,,,,,,1.0,,,
1991,1,15,50.0,50.0,,,,,26.0,1655.0,1435.0,0.0,,,,,0.0,0.0,,82.94,69.08,,374.0,70.0,,,45.0,,,72.0,,,82.0,,,,,,,-9999.0,,,,,,-9999.0,,,
1991,1,16,20.0,20.0,,,,,38.0,1655.0,1503.0,0.0,,,,,0.0,0.0,,82.94,64.94,,617.0,60.0,,,45.0,,,76.0,,,98.0,,,,,,,-9999.0,,,,,,-9999.0,,,
1991,1,17,50.0,50.0,,,,,19.0,1355.0,1314.0,0.0,,,,,0.0,0.0,,82.94,66.92,,400.0,170.0,,,180.0,,,40.0,,,51.0,,,,,,,-9999.0,,,,,,-9999.0,,,
1991,1,18,30.0,40.0,,,,,25.0,1355.0,1054.0,0.0,,,,,0.0,0.0,,84.02,64.94,,537.0,230.0,,,315.0,,,58.0,,,82.0,,,,,,,-9999.0,,,,,,-9999.0,,,
1991,1,19,30.0,40.0,,,,,42.0,2255.0,1530.0,0.0,,,,,0.0,0.0,,78.98,66.02,,535.0,40.0,,,45.0,,,72.0,,,108.0,,,,,,,-9999.0,,,,,,-9999.0,,,
1991,1,20,20.0,30.0,,,,,58.0,1455.0,1418.0,0.0,,,,,0.0,0.0,,77.0,64.04,,613.0,50.0,,,45.0,,,98.0,,,129.0,,,,,,,-9999.0,,,,,,-9999.0,,,
1991,1,21,70.0,80.0,,,,,47.0,1755.0,1135.0,0.0,,,,,0.0,0.0,,75.92,66.92,,207.0,40.0,,,45.0,,,63.0,,,108.0,,,,,,,-9999.0,,,,,,-9999.0,,,
1991,1,22,90.0,90.0,,,,,42.0,1355.0,1358.0,0.0,,,,,0.0,0.0,,73.94,64.94,,76.0,40.0,,,45.0,,,72.0,,,108.0,,,,,,,-9999.0,,,,,,1.0,,,
1991,1,23,70.0,70.0,,,,,37.0,1355.0,1325.0,0.0,,,,,0.0,0.0,,78.98,62.959999999999994,,248.0,20.0,,,45.0,,,72.0,,,103.0,,,,,,,-9999.0,,,,,,1.0,,,
1991,1,24,90.0,100.0,,,,,28.0,1655.0,1236.0,0.0,,,,,0.0,0.0,,80.06,62.959999999999994,,160.0,140.0,,,360.0,,,54.0,,,82.0,,,,,,,-9999.0,,,,,,-9999.0,,,
1991,1,25,30.0,30.0,,,,,23.0,1555.0,1500.0,0.0,,,,,0.0,0.0,,78.98,60.08,,594.0,170.0,,,180.0,,,45.0,,,72.0,,,,,,,-9999.0,,,,,,-9999.0,,,
1991,1,26,40.0,40.0,,,,,32.0,2354.0,2341.0,0.0,,,,,0.0,0.0,,78.08,60.08,,505.0,180.0,,,180.0,,,72.0,,,93.0,,,,,,,-9999.0,,,,,,-9999.0,,,
1991,1,27,90.0,90.0,,,,,62.0,553.0,608.0,185.0,,,,,0.0,0.0,,82.04,69.98,,186.0,160.0,,,135.0,,,116.0,,,154.0,,,,,,,1.0,,,,,,1.0,,,
1991,1,28,20.0,10.0,,,,,46.0,855.0,919.0,0.0,,,,,0.0,0.0,,80.96,62.059999999999995,,596.0,270.0,,,270.0,,,80.0,,,113.0,,,,,,,-9999.0,,,,,,-9999.0,,,
1991,1,29,20.0,20.0,,,,,24.0,1455.0,1442.0,0.0,,,,,0.0,0.0,,80.06,60.08,,623.0,270.0,,,270.0,,,54.0,,,72.0,,,,,,,-9999.0,,,,,,-9999.0,,,
1991,1,30,50.0,40.0,,,,,29.0,1355.0,1337.0,0.0,,,,,0.0,0.0,,80.96,62.059999999999995,,541.0,270.0,,,270.0,,,54.0,,,67.0,,,,,,,-9999.0,,,,,,-9999.0,,,
1991,1,31,30.0,30.0,,,,,35.0,1355.0,1434.0,0.0,,,,,0.0,0.0,,82.04,66.02,,505.0,230.0,,,225.0,,,63.0,,,82.0,,,,,,,-9999.0,,,,,,-9999.0,,,
1991,2,1,30.0,30.0,,,,,20.0,1652.0,1631.0,0.0,,,,,0.0,0.0,,80.96,62.959999999999994,,632.0,240.0,,,315.0,,,54.0,,,62.0,,,,-9999.0,,,,,,,,,-9999.0,,,
1991,2,2,50.0,40.0,,,,,36.0,2155.0,2151.0,0.0,,,,,0.0,0.0,,82.04,64.94,,524.0,210.0,,,225.0,,,63.0,,,77.0,,,,-9999.0,,,,,,,,,1.0,,,
1991,2,3,80.0,80.0,,,,,25.0,951.0,218.0,208.0,,,,,0.0,0.0,,77.0,68.0,,144.0,130.0,,,225.0,,,45.0,,,113.0,,,,1.0,,,,,,,,,1.0,,,
1991,2,4,50.0,30.0,,,,,33.0,1255.0,1232.0,0.0,,,,,0.0,0.0,,82.04,73.04,,478.0,210.0,,,225.0,,,63.0,,,82.0,,,,-9999.0,,,,,,,,,-9999.0,,,
1991,2,5,20.0,20.0,,,,,23.0,1555.0,1454.0,0.0,,,,,0.0,0.0,,82.04,71.06,,641.0,240.0,,,225.0,,,54.0,,,67.0,,,,-9999.0,,,,,,,,,-9999.0,,,
1991,2,6,30.0,20.0,,,,,17.0,1555.0,1414.0,0.0,,,,,0.0,0.0,,82.94,66.02,,617.0,220.0,,,180.0,,,40.0,,,57.0,,,,-9999.0,,,,,,,,,-9999.0,,,
1991,2,7,10.0,10.0,,,,,13.0,1253.0,1248.0,0.0,,,,,0.0,0.0,,82.04,64.94,,599.0,230.0,,,225.0,,,36.0,,,57.0,,,,-9999.0,,,,,,,,,-9999.0,,,
1991,2,8,40.0,30.0,,,,,22.0,1255.0,1842.0,0.0,,,,,0.0,0.0,,82.94,66.92,,515.0,230.0,,,315.0,,,54.0,,,72.0,,,,-9999.0,,,,,,,,,-9999.0,,,
